day,in_line,line_station,origin,destination,line_id,name,wgs_lng,wgs_lat
2017-03-27,06,0612,17072,17501,06,团一大广场,113.2728,23.1209
2017-03-27,06,0613,18144,18060,06,东湖,113.2841,23.1173
2017-03-27,06,0614,21915,20739,06,东山口,113.2904216,23.12675593
2017-03-27,06,0615,10487,10645,06,区庄,113.2916,23.1371
2017-03-27,06,0616,14841,15189,06,黄花岗,113.2935,23.1431
2017-03-27,06,0617,23324,23268,06,沙河顶,113.3073,23.1547
2017-03-27,06,0619,16924,15433,06,天平架,113.3154,23.1621
2017-03-27,06,0621,17409,16731,06,天河客运站,113.3383371,23.17333592
2017-03-27,06,0622,24131,25630,06,长湴,113.3438612,23.18102554
2017-03-27,06,0624,9851,11801,06,龙洞,113.3721728,23.19366261
2017-03-27,06,0626,6162,6339,06,高塘石,113.4048325,23.19345103
2017-03-27,06,0627,7416,6886,06,黄陂,113.4275764,23.19082975
2017-03-27,06,0628,4623,4482,06,金峰,113.4457471,23.1836009
2017-03-27,06,0629,4707,4998,06,暹岗,113.4546987,23.17504507
2017-03-27,06,0630,4111,3954,06,苏元,113.462526,23.17323404
2017-03-27,06,0631,3062,3200,06,萝岗,113.4754,23.1783
2017-03-27,06,0632,11939,11745,06,香雪,113.4956577,23.17514172
2017-03-27,07,0701,16734,34280,07,广州南站,113.2650446,22.991757
2017-03-27,07,0702,696,689,07,石壁,113.2730486,22.99679692
2017-03-27,07,0703,541,557,07,谢村,113.2909966,22.99323963
2017-03-27,07,0704,5571,5609,07,钟村,113.310987,22.98893148
2017-03-27,07,0705,15968,13320,07,汉溪长隆,113.3248269,22.99624861
2017-03-27,07,0706,4534,4896,07,南村万博,113.3424945,23.00730586
2017-03-27,07,0707,12605,11580,07,员岗,113.3606127,23.01856073
2017-03-27,07,0708,6385,6457,07,板桥,113.38246,23.01926542
2017-03-27,07,0709,13928,5472,07,大学城南,113.3950252,23.04591521
2017-03-27,08,0814,16704,15373,08,凤凰新村,113.2508935,23.09711462
2017-03-27,08,0815,32240,31800,08,沙园,113.2551646,23.09121698
2017-03-27,08,0816,23884,22654,08,宝岗大道,113.2644157,23.08858677
2017-03-27,08,0818,19425,18949,08,晓港,113.2765179,23.09568688
2017-03-27,08,0819,41132,43429,08,中大,113.2877463,23.09470733
2017-03-27,08,0820,39578,38743,08,鹭江,113.30286979999998,23.09797551
2017-03-27,08,0821,66583,70543,08,客村,113.31516299999998,23.09890909
2017-03-27,08,0822,23079,23663,08,赤岗,113.329549,23.09902391
2017-03-27,08,0823,10166,9393,08,磨碟沙,113.3360071,23.10121359
2017-03-27,08,0824,7045,7650,08,新港东,113.3516716,23.10123984
2017-03-27,08,0825,28696,27755,08,琶洲,113.3611591,23.10109873
2017-03-27,30,3002,30093,31858,30,林和西,113.3183951,23.14396082
2017-03-27,30,3002,30093,31858,30,机场南,113.2975308,23.38877545
2017-03-27,30,3004,56370,55769,30,人和,113.2906185,23.33790206
2017-03-27,30,3005,46414,46364,30,龙归,113.295516,23.29139726
2017-03-27,30,3006,16514,12452,30,白云大道北,113.293227,23.22481081
2017-03-27,30,3007,34081,35258,30,永泰,113.3010106,23.22283683
2017-03-27,30,3008,48580,48860,30,同和,113.3207376,23.19986405
2017-03-27,30,3009,34441,36243,30,京溪南方医院,113.32067109999998,23.18782166
2017-03-27,30,3010,20568,21694,30,梅花园,113.3149773,23.17802926
2017-03-27,30,3011,34282,31925,30,燕塘,113.3220558,23.16278585
2017-03-27,30,30A1,26325,20912,,,,
2017-03-27,30,30A2,41108,43750,,,,
2017-03-27,60,6001,13351,12189,60,魁奇路,113.1031632,22.9967333
2017-03-27,60,6002,8208,8097,60,季华园,113.1030685,23.00969972
2017-03-27,60,6003,9019,8690,60,同济路,113.1028655,23.02158567
2017-03-27,60,6004,19234,20044,60,祖庙,113.1067684,23.02961751
2017-03-27,60,6005,8042,8089,60,普君北路,113.1173043,23.03018908
2017-03-27,60,6006,6204,5948,60,朝安,113.1282543,23.03018154
2017-03-27,60,6007,10730,10636,60,桂城,113.135886,23.03412609
2017-03-27,60,6008,13437,13448,60,南桂路,113.1486308,23.03657213
2017-03-27,60,6009,7065,6754,60,虫雷岗,113.1499246,23.0455823
2017-03-27,60,6010,13460,14525,60,千灯湖,113.1501136,23.05760446
2017-03-27,60,6011,10935,11563,60,金融高新区,113.153,23.0686
2017-03-27,60,6012,9733,8413,60,龙溪,113.1872985,23.06858529
2017-03-27,60,6013,7248,7045,60,菊树,113.207274,23.06892291
2017-03-27,60,6014,6677,5810,60,西朗,113.226701,23.06795116
2017-03-27,60,6015,6694,6460,60,鹤洞,113.234424,23.07499125
2017-03-27,60,6016,9072,8583,60,沙涌,113.2417236,23.08608123
2017-03-27,60,6018,13585,13146,60,燕岗,113.2653237,23.07921094
2017-03-27,60,6022,2253,2068,60,澜石,113.10175259999998,22.98685526
2017-03-27,60,6023,2767,2687,60,世纪莲,113.1089525,22.967765
2017-03-27,60,6024,1140,1180,60,东平,113.12371170000002,22.96788704
2017-03-27,60,6025,1410,1469,60,新城东,113.135,22.9615
2017-03-27,68,6801,7591,7591,68,林和西,113.3183951,23.14396082
2017-03-27,68,6802,1362,1362,68,体育中心南,113.3185,23.1367
2017-03-27,68,6803,1788,1788,68,天河南,113.3187444,23.1339214
2017-03-27,68,6804,5896,5896,68,黄埔大道,113.3189654,23.12951359
2017-03-27,68,6805,2764,2764,68,妇儿中心,113.319263,23.1251104
2017-03-27,68,6806,4116,4116,68,花城大道,113.3192,23.121
2017-03-27,68,6807,2826,2826,68,大剧院,113.3192915,23.11817878
2017-03-27,68,6808,2075,2075,68,海心沙,113.3189302,23.11412185
2017-03-27,68,6809,9099,9099,68,广州塔,113.317833,23.1088155
