date,weekday,league,home_away,half,overtime
2016-04-23,周五023,德甲,汉堡(-1)VS不来梅,2:0,2:1
2016-04-17,周日042,德甲,美因茨(-1)VS科隆,1:0,2:3
2016-04-17,周日033,德甲,多特蒙德(-1)VS汉堡,2:0,3:0
2016-04-17,周六061,德甲,拜仁(-2)VS沙尔克04,0:0,3:0
2016-04-16,周六026,德甲,不来梅(-1)VS沃夫斯堡,1:1,3:2
2016-04-16,周六025,德甲,霍芬海姆(-1)VS柏林赫塔,1:1,2:1
2016-04-16,周六024,德甲,达姆施塔(-1)VS因戈施塔,0:0,2:0
2016-04-16,周六023,德甲,奥格斯堡(-1)VS斯图加特,1:0,1:0
2016-04-16,周六022,德甲,勒沃库森(-1)VS法兰克福,0:0,3:0
2016-04-16,周五028,德甲,汉诺威96(+1)VS门兴,0:0,2:0
2016-04-10,周日043,德甲,科隆(+1)VS勒沃库森,0:2,0:2
2016-04-10,周日032,德甲,沙尔克04(+1)VS多特蒙德,0:0,2:2
2016-04-10,周六071,德甲,沃夫斯堡(-1)VS美因茨,0:0,1:1
2016-04-09,周六029,德甲,不来梅(-1)VS奥格斯堡,1:0,1:2
2016-04-09,周六028,德甲,斯图加特(+1)VS拜仁,0:1,1:3
2016-04-09,周六027,德甲,汉堡(-1)VS达姆施塔,0:1,1:2
2016-04-09,周六026,德甲,因戈施塔(+1)VS门兴,0:0,1:0
2016-04-09,周六025,德甲,法兰克福(-1)VS霍芬海姆,0:0,0:2
2016-04-09,周五025,德甲,柏林赫塔(-1)VS汉诺威96,1:1,2:2
2016-04-03,周日046,德甲,霍芬海姆(-1)VS科隆,0:0,1:1
2016-04-03,周日037,德甲,门兴(-1)VS柏林赫塔,1:0,5:0
2016-04-03,周六071,德甲,多特蒙德(-2)VS不来梅,0:0,3:2
2016-04-02,周六029,德甲,达姆施塔(+1)VS斯图加特,1:2,2:2
2016-04-02,周六028,德甲,汉诺威96(+1)VS汉堡,0:0,0:3
2016-04-02,周六027,德甲,美因茨(-1)VS奥格斯堡,2:2,4:2
2016-04-02,周六026,德甲,因戈施塔(+1)VS沙尔克04,2:0,3:0
2016-04-02,周六025,德甲,拜仁(-2)VS法兰克福,1:0,1:0
2016-04-02,周五024,德甲,勒沃库森(-1)VS沃夫斯堡,1:0,3:0
2016-03-21,周日052,德甲,奥格斯堡(+1)VS多特蒙德,1:1,1:3
2016-03-20,周日040,德甲,斯图加特(-1)VS勒沃库森,0:1,0:2
2016-03-20,周六065,德甲,法兰克福(-1)VS汉诺威96,1:0,1:0
2016-03-19,周六025,德甲,不来梅(-1)VS美因茨,1:1,1:1
2016-03-19,周六024,德甲,沃夫斯堡(-1)VS达姆施塔,0:0,1:1
2016-03-19,周六023,德甲,柏林赫塔(-1)VS因戈施塔,0:0,2:1
2016-03-19,周六022,德甲,汉堡(-1)VS霍芬海姆,1:2,1:3
2016-03-19,周六021,德甲,科隆(+1)VS拜仁,0:1,0:1
2016-03-19,周五025,德甲,沙尔克04(-1)VS门兴,0:0,2:1
2016-03-14,周日047,德甲,多特蒙德(-1)VS美因茨,1:0,2:0
2016-03-13,周日035,德甲,勒沃库森(-1)VS汉堡,1:0,1:0
2016-03-13,周六062,德甲,拜仁(-2)VS不来梅,2:0,5:0
2016-03-12,周六028,德甲,霍芬海姆(+1)VS沃夫斯堡,1:0,1:0
2016-03-12,周六027,德甲,达姆施塔(-1)VS奥格斯堡,2:0,2:2
2016-03-12,周六026,德甲,汉诺威96(+1)VS科隆,0:1,0:2
2016-03-12,周六025,德甲,因戈施塔(+1)VS斯图加特,1:1,3:3
2016-03-12,周六024,德甲,门兴(-1)VS法兰克福,1:0,3:0
2016-03-12,周五027,德甲,柏林赫塔(-1)VS沙尔克04,1:0,2:0
2016-03-07,周日048,德甲,汉堡(+1)VS柏林赫塔,0:0,2:0
2016-03-06,周日039,德甲,美因茨(-1)VS达姆施塔,0:0,0:0
2016-03-06,周六062,德甲,多特蒙德(+1)VS拜仁,0:0,0:0
2016-03-05,周六026,德甲,不来梅(-1)VS汉诺威96,2:1,4:1
2016-03-05,周六025,德甲,沃夫斯堡(-1)VS门兴,2:1,2:1
2016-03-05,周六024,德甲,斯图加特(-1)VS霍芬海姆,2:0,5:1
2016-03-05,周六023,德甲,奥格斯堡(+1)VS勒沃库森,2:0,3:3
2016-03-05,周六022,德甲,法兰克福(-1)VS因戈施塔,0:1,1:1
2016-03-05,周六021,德甲,科隆(-1)VS沙尔克04,1:2,1:3
2016-03-03,周三021,德甲,霍芬海姆(-1)VS奥格斯堡,1:1,2:1
2016-03-03,周三020,德甲,达姆施塔(+1)VS多特蒙德,0:1,0:2
2016-03-03,周三019,德甲,柏林赫塔(-1)VS法兰克福,0:0,2:0
2016-03-03,周三018,德甲,沙尔克04(-1)VS汉堡,1:1,3:2
2016-03-03,周三017,德甲,拜仁(-2)VS美因茨,0:1,1:2
2016-03-03,周三016,德甲,门兴(-1)VS斯图加特,1:0,4:0
2016-03-03,周三015,德甲,勒沃库森(-1)VS不来梅,0:1,1:4
2016-03-02,周二017,德甲,汉诺威96(+1)VS沃夫斯堡,0:1,0:4
2016-03-02,周二016,德甲,因戈施塔(-1)VS科隆,1:0,1:1
2016-02-29,周日048,德甲,法兰克福(+1)VS沙尔克04,0:0,0:0
2016-02-29,周日044,德甲,美因茨(+1)VS勒沃库森,2:0,3:1
2016-02-29,周日043,德甲,多特蒙德(-2)VS霍芬海姆,0:1,3:1
2016-02-28,周日034,德甲,奥格斯堡(+1)VS门兴,0:1,2:2
2016-02-27,周六022,德甲,不来梅(-1)VS达姆施塔,1:1,2:2
2016-02-27,周六021,德甲,沃夫斯堡(+1)VS拜仁,0:0,0:2
2016-02-27,周六020,德甲,斯图加特(-1)VS汉诺威96,1:1,1:2
2016-02-27,周六019,德甲,汉堡(-1)VS因戈施塔,1:0,1:1
2016-02-27,周五022,德甲,科隆(-1)VS柏林赫塔,0:1,0:1
2016-02-22,周日029,德甲,汉诺威96(+1)VS奥格斯堡,0:1,0:1
2016-02-22,周日028,德甲,沙尔克04(-1)VS斯图加特,1:0,1:1
2016-02-21,周日020,德甲,勒沃库森(+1)VS多特蒙德,0:0,0:1
2016-02-20,周六017,德甲,霍芬海姆(-1)VS美因茨,1:1,3:2
2016-02-20,周六016,德甲,柏林赫塔(+1)VS沃夫斯堡,0:0,1:1
2016-02-20,周六015,德甲,因戈施塔(-1)VS不来梅,1:0,2:0
2016-02-20,周六014,德甲,拜仁(-2)VS达姆施塔,0:1,3:1
2016-02-20,周六013,德甲,门兴(-1)VS科隆,1:0,1:0
2016-02-20,周五023,德甲,法兰克福(-1)VS汉堡,0:0,0:0
2016-02-15,周日125,德甲,奥格斯堡(+1)VS拜仁,0:1,1:3
2016-02-14,周日118,德甲,汉堡(+1)VS门兴,2:1,3:2
2016-02-08,周日032,德甲,霍芬海姆(-1)VS达姆施塔,0:1,0:2
2016-02-07,周日021,德甲,汉堡(-1)VS科隆,0:1,1:1
2016-02-07,周六051,德甲,勒沃库森(+1)VS拜仁,0:0,0:0
2016-02-06,周六015,德甲,柏林赫塔(+1)VS多特蒙德,0:0,0:0
2016-02-06,周六014,德甲,汉诺威96(+1)VS美因茨,0:1,0:1
2016-02-06,周六013,德甲,沙尔克04(-1)VS沃夫斯堡,2:0,3:0
2016-02-06,周六012,德甲,因戈施塔(-1)VS奥格斯堡,0:1,2:1
2016-02-06,周六011,德甲,法兰克福(+1)VS斯图加特,0:2,2:4
2016-02-06,周五025,德甲,门兴(-1)VS不来梅,2:0,5:1
2016-02-01,周日027,德甲,拜仁(-2)VS霍芬海姆,1:0,2:0
2016-01-31,周日018,德甲,沃夫斯堡(-1)VS科隆,0:0,1:1
2016-01-31,周六048,德甲,斯图加特(-1)VS汉堡,0:0,2:1
2016-01-30,周六015,德甲,不来梅(-1)VS柏林赫塔,0:2,3:3
2016-01-30,周六014,德甲,达姆施塔(+1)VS沙尔克04,0:1,0:2
2016-01-30,周六013,德甲,奥格斯堡(-1)VS法兰克福,0:0,0:0
2016-01-30,周六012,德甲,多特蒙德(-2)VS因戈施塔,0:0,2:0
2016-01-30,周六011,德甲,勒沃库森(-1)VS汉诺威96,1:0,3:0
2016-01-30,周五020,德甲,美因茨(+1)VS门兴,1:0,1:0
2016-01-25,周日022,德甲,沙尔克04(-1)VS不来梅,1:1,1:3
2016-01-24,周日016,德甲,法兰克福(+1)VS沃夫斯堡,0:1,3:2
2016-01-24,周六053,德甲,门兴(+1)VS多特蒙德,0:1,1:3
2016-01-23,周六012,德甲,霍芬海姆(+1)VS勒沃库森,1:0,1:1
2016-01-23,周六011,德甲,柏林赫塔(-1)VS奥格斯堡,0:0,0:0
2016-01-23,周六010,德甲,汉诺威96(-1)VS达姆施塔,1:1,1:2
2016-01-23,周六009,德甲,因戈施塔(-1)VS美因茨,1:0,1:0
2016-01-23,周六008,德甲,科隆(-1)VS斯图加特,1:1,1:3
2016-01-23,周五018,德甲,汉堡(+2)VS拜仁,0:1,1:2
2015-12-21,周日030,德甲,门兴(-1)VS达姆施塔,1:1,3:2
2015-12-20,周日020,德甲,柏林赫塔(-1)VS美因茨,1:0,2:0
2015-12-20,周六047,德甲,斯图加特(+1)VS沃夫斯堡,2:1,3:1
2015-12-19,周六013,德甲,汉诺威96(+2)VS拜仁,0:1,0:1
2015-12-19,周六012,德甲,科隆(+1)VS多特蒙德,0:1,2:1
2015-12-19,周六011,德甲,汉堡(-1)VS奥格斯堡,0:0,0:1
2015-12-19,周六010,德甲,因戈施塔(+1)VS勒沃库森,0:0,0:1
2015-12-19,周六009,德甲,法兰克福(-1)VS不来梅,1:1,2:1
2015-12-19,周五020,德甲,沙尔克04(-1)VS霍芬海姆,1:0,1:0
2015-12-14,周日026,德甲,多特蒙德(-2)VS法兰克福,1:1,4:1
2015-12-13,周日018,德甲,奥格斯堡(-1)VS沙尔克04,1:0,2:1
2015-12-13,周六052,德甲,勒沃库森(-1)VS门兴,1:0,5:0
2015-12-12,周六015,德甲,不来梅(-1)VS科隆,1:0,1:1
2015-12-12,周六014,德甲,拜仁(-2)VS因戈施塔,0:0,2:0
2015-12-12,周六013,德甲,沃夫斯堡(-1)VS汉堡,0:1,1:1
2015-12-12,周六012,德甲,霍芬海姆(-1)VS汉诺威96,1:0,1:0
2015-12-12,周六011,德甲,达姆施塔(+1)VS柏林赫塔,0:2,0:4
2015-12-12,周五023,德甲,美因茨(-1)VS斯图加特,0:0,0:0
2015-12-07,周日033,德甲,法兰克福(-1)VS达姆施塔,0:1,0:1
2015-12-06,周日025,德甲,斯图加特(-1)VS不来梅,1:0,1:1
2015-12-06,周六049,德甲,沃夫斯堡(+1)VS多特蒙德,0:1,1:2
2015-12-05,周六013,德甲,门兴(+1)VS拜仁,0:0,3:1
2015-12-05,周六012,德甲,科隆(-1)VS奥格斯堡,0:0,0:1
2015-12-05,周六011,德甲,柏林赫塔(+1)VS勒沃库森,1:1,2:1
2015-12-05,周六010,德甲,汉堡(-1)VS美因茨,0:1,1:3
2015-12-05,周六009,德甲,因戈施塔(-1)VS霍芬海姆,0:0,1:1
2015-12-05,周五019,德甲,沙尔克04(-1)VS汉诺威96,0:0,3:1
2015-11-30,周日031,德甲,奥格斯堡(+1)VS沃夫斯堡,0:0,0:0
2015-11-30,周日030,德甲,勒沃库森(-1)VS沙尔克04,0:0,1:1
2015-11-29,周日022,德甲,多特蒙德(-2)VS斯图加特,2:1,4:1
2015-11-28,周六015,德甲,霍芬海姆(+1)VS门兴,2:1,3:3
2015-11-28,周六014,德甲,拜仁(-2)VS柏林赫塔,2:0,2:0
2015-11-28,周六013,德甲,不来梅(-1)VS汉堡,0:2,1:3
2015-11-28,周六012,德甲,汉诺威96(-1)VS因戈施塔,3:0,4:0
2015-11-28,周六011,德甲,美因茨(-1)VS法兰克福,2:0,2:1
2015-11-28,周五025,德甲,达姆施塔(+1)VS科隆,0:0,0:0
2015-11-23,周日037,德甲,因戈施塔(-1)VS达姆施塔,0:1,3:1
2015-11-22,周日031,德甲,柏林赫塔(-1)VS霍芬海姆,1:0,1:0
2015-11-22,周六057,德甲,沙尔克04(+1)VS拜仁,1:1,1:3
2015-11-21,周六017,德甲,门兴(-1)VS汉诺威96,1:0,2:1
2015-11-21,周六016,德甲,科隆(-1)VS美因茨,0:0,0:0
2015-11-21,周六015,德甲,沃夫斯堡(-1)VS不来梅,2:0,6:0
2015-11-21,周六014,德甲,斯图加特(-1)VS奥格斯堡,0:3,0:4
2015-11-21,周六013,德甲,法兰克福(+1)VS勒沃库森,1:2,1:3
2015-11-21,周五016,德甲,汉堡(+1)VS多特蒙德,2:0,3:1
2015-11-09,周日041,德甲,奥格斯堡(-1)VS不来梅,0:0,1:2
2015-11-08,周日030,德甲,多特蒙德(-1)VS沙尔克04,2:1,3:2
2015-11-08,周六067,德甲,达姆施塔(-1)VS汉堡,0:1,1:1
2015-11-07,周六024,德甲,门兴(-1)VS因戈施塔,0:0,0:0
2015-11-07,周六023,德甲,勒沃库森(-1)VS科隆,1:1,1:2
2015-11-07,周六022,德甲,拜仁(-2)VS斯图加特,4:0,4:0
2015-11-07,周六021,德甲,霍芬海姆(-1)VS法兰克福,0:0,0:0
2015-11-07,周六020,德甲,美因茨(+1)VS沃夫斯堡,1:0,2:0
2015-11-07,周五024,德甲,汉诺威96(-1)VS柏林赫塔,0:1,1:3
2015-11-02,周日040,德甲,汉堡(-1)VS汉诺威96,1:0,1:2
2015-11-01,周日030,德甲,斯图加特(-1)VS达姆施塔,0:0,2:0
2015-11-01,周六064,德甲,沃夫斯堡(-1)VS勒沃库森,1:1,2:1
2015-10-31,周六025,德甲,柏林赫塔(+1)VS门兴,0:2,1:4
2015-10-31,周六024,德甲,科隆(-1)VS霍芬海姆,0:0,0:0
2015-10-31,周六023,德甲,不来梅(+1)VS多特蒙德,1:2,1:3
2015-10-31,周六022,德甲,沙尔克04(-1)VS因戈施塔,0:1,1:1
2015-10-31,周六021,德甲,奥格斯堡(-1)VS美因茨,1:2,3:3
2015-10-31,周五020,德甲,法兰克福(+2)VS拜仁,0:0,0:0
2015-10-26,周日045,德甲,门兴(-1)VS沙尔克04,1:1,3:1
2015-10-25,周日033,德甲,多特蒙德(-2)VS奥格斯堡,3:0,5:1
2015-10-25,周六066,德甲,因戈施塔(-1)VS柏林赫塔,0:1,0:1
2015-10-24,周六025,德甲,拜仁(-2)VS科隆,2:0,4:0
2015-10-24,周六024,德甲,达姆施塔(+1)VS沃夫斯堡,0:0,0:1
2015-10-24,周六023,德甲,汉诺威96(-1)VS法兰克福,0:0,1:2
2015-10-24,周六022,德甲,美因茨(-1)VS不来梅,0:3,1:3
2015-10-24,周六021,德甲,勒沃库森(-1)VS斯图加特,0:0,4:3
2015-10-24,周五026,德甲,霍芬海姆(-1)VS汉堡,0:0,0:1
2015-10-18,周日047,德甲,斯图加特(-1)VS因戈施塔,0:0,1:0
2015-10-18,周日039,德甲,科隆(-1)VS汉诺威96,0:1,0:1
2015-10-18,周六068,德甲,法兰克福(-1)VS门兴,1:1,1:5
2015-10-17,周六023,德甲,不来梅(+2)VS拜仁,0:1,0:1
2015-10-17,周六022,德甲,沃夫斯堡(-1)VS霍芬海姆,2:1,4:2
2015-10-17,周六021,德甲,汉堡(+1)VS勒沃库森,0:0,0:0
2015-10-17,周六020,德甲,沙尔克04(-1)VS柏林赫塔,1:0,2:1
2015-10-17,周六019,德甲,奥格斯堡(-1)VS达姆施塔,0:2,0:2
2015-10-17,周五019,德甲,美因茨(+1)VS多特蒙德,0:1,0:2
2015-10-04,周日047,德甲,拜仁(-1)VS多特蒙德,2:1,5:1
2015-10-04,周日046,德甲,勒沃库森(-1)VS奥格斯堡,1:1,1:1
2015-10-04,周日034,德甲,沙尔克04(-1)VS科隆,0:1,0:3
2015-10-03,周六019,德甲,门兴(-1)VS沃夫斯堡,0:0,2:0
2015-10-03,周六018,德甲,霍芬海姆(-1)VS斯图加特,1:0,2:2
2015-10-03,周六017,德甲,柏林赫塔(-1)VS汉堡,1:0,3:0
2015-10-03,周六016,德甲,汉诺威96(-1)VS不来梅,0:0,1:0
2015-10-03,周六015,德甲,因戈施塔(-1)VS法兰克福,0:0,2:0
2015-10-03,周五025,德甲,达姆施塔(+1)VS美因茨,1:2,2:3
2015-09-27,周日045,德甲,多特蒙德(-2)VS达姆施塔,0:1,2:2
2015-09-27,周日033,德甲,法兰克福(-1)VS柏林赫塔,1:0,1:1
2015-09-27,周六064,德甲,汉堡(+1)VS沙尔克04,0:0,0:1
2015-09-26,周六020,德甲,斯图加特(-1)VS门兴,1:2,1:3
2015-09-26,周六019,德甲,美因茨(+1)VS拜仁,0:0,0:3
2015-09-26,周六018,德甲,不来梅(+1)VS勒沃库森,0:1,0:3
2015-09-26,周六017,德甲,沃夫斯堡(-1)VS汉诺威96,1:0,1:1
2015-09-26,周六016,德甲,奥格斯堡(-1)VS霍芬海姆,1:1,1:3
2015-09-26,周五017,德甲,科隆(-1)VS因戈施塔,1:1,1:1
2015-09-24,周三038,德甲,门兴(-1)VS奥格斯堡,4:0,4:2
2015-09-24,周三037,德甲,霍芬海姆(+1)VS多特蒙德,1:0,1:1
2015-09-24,周三036,德甲,汉诺威96(+1)VS斯图加特,1:2,1:3
2015-09-24,周三035,德甲,沙尔克04(-1)VS法兰克福,0:0,2:0
2015-09-24,周三034,德甲,勒沃库森(-1)VS美因茨,0:0,1:0
2015-09-23,周二011,德甲,柏林赫塔(-1)VS科隆,1:0,2:0
2015-09-23,周二010,德甲,拜仁(-1)VS沃夫斯堡,0:1,5:1
2015-09-23,周二009,德甲,达姆施塔(-1)VS不来梅,1:1,2:1
2015-09-23,周二008,德甲,因戈施塔(-1)VS汉堡,0:0,0:1
2015-09-20,周日051,德甲,奥格斯堡(-1)VS汉诺威96,2:0,2:0
2015-09-20,周日050,德甲,多特蒙德(-1)VS勒沃库森,1:0,3:0
2015-09-20,周日035,德甲,斯图加特(-1)VS沙尔克04,0:0,0:1
2015-09-19,周六019,德甲,科隆(-1)VS门兴,0:0,1:0
2015-09-19,周六018,德甲,达姆施塔(+1)VS拜仁,0:1,0:3
2015-09-19,周六017,德甲,不来梅(-1)VS因戈施塔,0:0,0:1
2015-09-19,周六016,德甲,沃夫斯堡(-1)VS柏林赫塔,0:0,2:0
2015-09-19,周六015,德甲,汉堡(-1)VS法兰克福,0:0,0:0
2015-09-19,周五025,德甲,美因茨(-1)VS霍芬海姆,1:1,3:1
2015-09-13,周日041,德甲,沙尔克04(-1)VS美因茨,1:1,2:1
2015-09-13,周日029,德甲,霍芬海姆(-1)VS不来梅,0:1,1:3
2015-09-13,周六063,德甲,法兰克福(-1)VS科隆,4:1,6:2
2015-09-12,周六021,德甲,拜仁(-2)VS奥格斯堡,0:1,2:1
2015-09-12,周六020,德甲,柏林赫塔(-1)VS斯图加特,2:1,2:1
2015-09-12,周六019,德甲,汉诺威96(+1)VS多特蒙德,1:2,2:4
2015-09-12,周六018,德甲,因戈施塔(+1)VS沃夫斯堡,0:0,0:0
2015-09-12,周六017,德甲,勒沃库森(-1)VS达姆施塔,0:1,0:1
2015-09-12,周五022,德甲,门兴(-1)VS汉堡,0:2,0:3
2015-08-30,周日026,德甲,不来梅(+1)VS门兴,1:1,2:1
2015-08-30,周日016,德甲,多特蒙德(-1)VS柏林赫塔,1:0,3:1
2015-08-30,周六061,德甲,拜仁(-1)VS勒沃库森,1:0,3:0
2015-08-29,周六017,德甲,科隆(-1)VS汉堡,0:0,2:1
2015-08-29,周六016,德甲,斯图加特(-1)VS法兰克福,1:2,1:4
2015-08-29,周六015,德甲,达姆施塔(+1)VS霍芬海姆,0:0,0:0
2015-08-29,周六014,德甲,美因茨(-1)VS汉诺威96,2:0,3:0
2015-08-29,周六013,德甲,奥格斯堡(-1)VS因戈施塔,0:0,0:1
2015-08-29,周五022,德甲,沃夫斯堡(-1)VS沙尔克04,1:0,3:0
2015-08-23,周日033,德甲,门兴(-1)VS美因茨,0:1,1:2
2015-08-23,周日024,德甲,因戈施塔(+1)VS多特蒙德,0:0,0:4
2015-08-23,周六059,德甲,汉堡(+1)VS斯图加特,1:2,3:2
2015-08-22,周六020,德甲,科隆(+1)VS沃夫斯堡,1:0,1:1
2015-08-22,周六019,德甲,霍芬海姆(+1)VS拜仁,1:1,1:2
2015-08-22,周六018,德甲,汉诺威96(+1)VS勒沃库森,0:1,0:1
2015-08-22,周六017,德甲,沙尔克04(-1)VS达姆施塔,0:1,1:1
2015-08-22,周六016,德甲,法兰克福(-1)VS奥格斯堡,0:1,1:1
2015-08-22,周五025,德甲,柏林赫塔(-1)VS不来梅,1:1,1:1
2015-08-16,周日034,德甲,斯图加特(-1)VS科隆,0:0,1:3
2015-08-16,周日024,德甲,沃夫斯堡(-1)VS法兰克福,2:1,2:1
2015-08-16,周六060,德甲,多特蒙德(-1)VS门兴,3:0,4:0
2015-08-15,周六021,德甲,不来梅(+1)VS沙尔克04,0:1,0:3
2015-08-15,周六020,德甲,达姆施塔(-1)VS汉诺威96,1:0,2:2
2015-08-15,周六019,德甲,美因茨(-1)VS因戈施塔,0:0,0:1
2015-08-15,周六018,德甲,奥格斯堡(-1)VS柏林赫塔,0:0,0:1
2015-08-15,周六017,德甲,勒沃库森(-1)VS霍芬海姆,1:1,2:1
2015-08-15,周五022,德甲,拜仁(-2)VS汉堡,1:0,5:0
2015-06-02,周一006,德甲,卡斯鲁厄(-1)VS汉堡,0:0,1:1
2015-05-29,周四003,德甲,汉堡(-1)VS卡斯鲁厄,0:1,1:1
2015-05-23,周六019,德甲,霍芬海姆(-1)VS柏林赫塔,1:0,2:1
2015-05-23,周六018,德甲,帕德博恩(+1)VS斯图加特,1:1,1:2
2015-05-23,周六017,德甲,汉诺威96(-1)VS弗赖堡,1:0,2:1
2015-05-23,周六016,德甲,汉堡(-1)VS沙尔克04,0:0,2:0
2015-05-23,周六015,德甲,拜仁(-1)VS美因茨,1:0,2:0
2015-05-23,周六014,德甲,法兰克福(+1)VS勒沃库森,2:1,2:1
2015-05-23,周六013,德甲,门兴(-1)VS奥格斯堡,1:0,1:3
2015-05-23,周六012,德甲,多特蒙德(-1)VS不来梅,3:1,3:2
2015-05-23,周六011,德甲,科隆(+1)VS沃夫斯堡,1:2,2:2
2015-05-16,周六020,德甲,不来梅(+1)VS门兴,0:0,0:2
2015-05-16,周六019,德甲,沃夫斯堡(-1)VS多特蒙德,1:1,2:1
2015-05-16,周六018,德甲,斯图加特(-1)VS汉堡,2:1,2:1
2015-05-16,周六017,德甲,弗赖堡(+1)VS拜仁,1:1,2:1
2015-05-16,周六016,德甲,柏林赫塔(-1)VS法兰克福,0:0,0:0
2015-05-16,周六015,德甲,美因茨(-1)VS科隆,0:0,2:0
2015-05-16,周六014,德甲,沙尔克04(-1)VS帕德博恩,0:0,1:0
2015-05-16,周六013,德甲,奥格斯堡(-1)VS汉诺威96,1:1,1:2
2015-05-16,周六012,德甲,勒沃库森(-1)VS霍芬海姆,1:0,2:0
2015-05-10,周日043,德甲,科隆(-1)VS沙尔克04,1:0,2:0
2015-05-10,周日034,德甲,帕德博恩(+1)VS沃夫斯堡,0:2,1:3
2015-05-10,周六041,德甲,斯图加特(-1)VS美因茨,0:0,2:0
2015-05-09,周六021,德甲,汉诺威96(-1)VS不来梅,1:0,1:1
2015-05-09,周六020,德甲,拜仁(-1)VS奥格斯堡,0:0,0:1
2015-05-09,周六019,德甲,法兰克福(+1)VS霍芬海姆,3:0,3:1
2015-05-09,周六018,德甲,门兴(-1)VS勒沃库森,0:0,3:0
2015-05-09,周六017,德甲,多特蒙德(-1)VS柏林赫塔,1:0,2:0
2015-05-09,周五027,德甲,汉堡(-1)VS弗赖堡,0:1,1:1
2015-05-03,周日053,德甲,柏林赫塔(+1)VS门兴,1:1,1:2
2015-05-03,周日043,德甲,美因茨(-1)VS汉堡,0:1,1:2
2015-05-03,周六051,德甲,勒沃库森(-1)VS拜仁,0:0,2:0
2015-05-02,周六032,德甲,不来梅(-1)VS法兰克福,0:0,1:0
2015-05-02,周六031,德甲,沃夫斯堡(-1)VS汉诺威96,2:0,2:2
2015-05-02,周六030,德甲,霍芬海姆(+1)VS多特蒙德,1:1,1:1
2015-05-02,周六029,德甲,弗赖堡(-1)VS帕德博恩,1:0,1:2
2015-05-02,周六028,德甲,沙尔克04(-1)VS斯图加特,1:1,3:2
2015-05-02,周六027,德甲,奥格斯堡(-1)VS科隆,0:0,0:0
2015-04-26,周日046,德甲,门兴(-1)VS沃夫斯堡,0:0,1:0
2015-04-26,周日035,德甲,帕德博恩(-1)VS不来梅,2:1,2:2
2015-04-26,周六065,德甲,拜仁(-2)VS柏林赫塔,0:0,1:0
2015-04-25,周六023,德甲,斯图加特(-1)VS弗赖堡,2:0,2:2
2015-04-25,周六022,德甲,汉诺威96(-1)VS霍芬海姆,1:1,1:2
2015-04-25,周六021,德甲,汉堡(-1)VS奥格斯堡,2:1,3:2
2015-04-25,周六020,德甲,多特蒙德(-1)VS法兰克福,2:0,2:0
2015-04-25,周六019,德甲,科隆(+1)VS勒沃库森,0:0,1:1
2015-04-25,周五029,德甲,美因茨(-1)VS沙尔克04,2:0,2:0
2015-04-19,周日044,德甲,沃夫斯堡(-1)VS沙尔克04,0:0,1:1
2015-04-19,周日033,德甲,不来梅(-1)VS汉堡,0:0,1:0
2015-04-19,周六060,德甲,奥格斯堡(-1)VS斯图加特,1:1,2:1
2015-04-18,周六022,德甲,霍芬海姆(+1)VS拜仁,0:1,0:2
2015-04-18,周六021,德甲,弗赖堡(+1)VS美因茨,0:2,2:3
2015-04-18,周六020,德甲,柏林赫塔(-1)VS科隆,0:0,0:0
2015-04-18,周六019,德甲,多特蒙德(-1)VS帕德博恩,0:0,3:0
2015-04-18,周六018,德甲,勒沃库森(-1)VS汉诺威96,2:0,4:0
2015-04-18,周五021,德甲,法兰克福(+1)VS门兴,0:0,0:0
2015-04-12,周日044,德甲,斯图加特(-1)VS不来梅,1:0,3:2
2015-04-12,周日033,德甲,科隆(-1)VS霍芬海姆,1:0,3:2
2015-04-12,周六066,德甲,汉堡(+1)VS沃夫斯堡,0:1,0:2
2015-04-11,周六024,德甲,帕德博恩(+1)VS奥格斯堡,0:0,2:1
2015-04-11,周六023,德甲,美因茨(+1)VS勒沃库森,0:1,2:3
2015-04-11,周六022,德甲,沙尔克04(-1)VS弗赖堡,0:0,0:0
2015-04-11,周六021,德甲,拜仁(-2)VS法兰克福,1:0,3:0
2015-04-11,周六020,德甲,门兴(+1)VS多特蒙德,2:0,3:1
2015-04-11,周五021,德甲,汉诺威96(-1)VS柏林赫塔,0:0,1:1
2015-04-05,周日036,德甲,柏林赫塔(-1)VS帕德博恩,0:0,2:0
2015-04-05,周日029,德甲,奥格斯堡(-1)VS沙尔克04,0:0,0:0
2015-04-05,周六055,德甲,多特蒙德(+1)VS拜仁,0:1,0:1
2015-04-04,周六031,德甲,不来梅(-1)VS美因茨,0:0,0:0
2015-04-04,周六030,德甲,沃夫斯堡(-1)VS斯图加特,1:1,3:1
2015-04-04,周六029,德甲,霍芬海姆(-1)VS门兴,1:3,1:4
2015-04-04,周六028,德甲,弗赖堡(-1)VS科隆,1:0,1:0
2015-04-04,周六027,德甲,法兰克福(-1)VS汉诺威96,1:0,2:2
2015-04-04,周六026,德甲,勒沃库森(-1)VS汉堡,2:0,4:0
2015-03-23,周日038,德甲,拜仁(-2)VS门兴,0:1,0:2
2015-03-22,周日026,德甲,美因茨(+1)VS沃夫斯堡,1:0,1:1
2015-03-22,周六066,德甲,沙尔克04(+1)VS勒沃库森,0:1,0:1
2015-03-21,周六027,德甲,斯图加特(-1)VS法兰克福,0:0,3:1
