date,weekday,league,home_away,half,overtime
2015-04-11,周六016,英冠,德比郡(-1)VS布伦特,0:1,1:1
2015-04-11,周五024,英冠,富勒姆(-1)VS维冈,2:1,2:2
2015-04-11,周五023,英冠,布赖顿(+1)VS伯恩茅斯,0:0,0:2
2015-04-08,周二021,英冠,查尔顿(-1)VS富勒姆,1:1,1:1
2015-04-08,周二020,英冠,布莱克浦(+1)VS雷丁,1:0,1:1
2015-04-07,周一035,英冠,狼队(-1)VS利兹联,2:1,4:3
2015-04-06,周一020,英冠,维冈(+1)VS德比郡,0:0,0:2
2015-04-06,周一019,英冠,罗瑟汉姆(+1)VS布赖顿,1:0,1:0
2015-04-06,周一018,英冠,诺维奇(-1)VS谢周三,2:0,2:0
2015-04-06,周一017,英冠,哈德斯(+1)VS伊普斯,2:0,2:1
2015-04-06,周一016,英冠,加的夫城(-1)VS博尔顿,0:0,0:3
2015-04-06,周一015,英冠,布伦特(-1)VS诺丁汉,0:0,2:2
2015-04-06,周一014,英冠,伯恩茅斯(-1)VS伯明翰,2:2,4:2
2015-04-06,周一002,英冠,沃特福德(-1)VS米堡,1:0,2:0
2015-04-04,周六041,英冠,谢周三(-1)VS哈德斯,0:0,1:1
2015-04-04,周六040,英冠,雷丁(-1)VS加的夫城,1:0,1:1
2015-04-04,周六039,英冠,利兹联(+1)VS布莱克本,0:0,0:3
2015-04-04,周六038,英冠,博尔顿(-1)VS布莱克浦,0:1,1:1
2015-04-04,周五040,英冠,德比郡(-1)VS沃特福德,1:1,2:2
2015-04-04,周五019,英冠,伊普斯(+1)VS伯恩茅斯,1:0,1:1
2015-04-03,周五009,英冠,富勒姆(+1)VS布伦特,0:1,1:4
2015-04-03,周五008,英冠,诺丁汉(-1)VS狼队,0:0,1:2
2015-04-03,周五007,英冠,米尔沃尔(-1)VS查尔顿,0:0,2:1
2015-04-03,周五006,英冠,米堡(-1)VS维冈,1:0,1:0
2015-04-03,周五005,英冠,布赖顿(+1)VS诺维奇,0:0,0:1
2015-04-03,周五004,英冠,伯明翰(-1)VS罗瑟汉姆,2:0,2:1
2015-03-21,周六041,英冠,维冈(-1)VS博尔顿,0:0,1:1
2015-03-21,周六040,英冠,沃特福德(-1)VS伊普斯,0:0,0:1
2015-03-21,周六039,英冠,罗瑟汉姆(-1)VS谢周三,0:0,2:3
2015-03-21,周六038,英冠,诺维奇(-1)VS诺丁汉,1:0,3:1
2015-03-21,周六037,英冠,哈德斯(-1)VS富勒姆,0:1,0:2
2015-03-21,周六036,英冠,查尔顿(+1)VS雷丁,0:1,3:2
2015-03-21,周六035,英冠,加的夫城(-1)VS伯明翰,0:0,2:0
2015-03-21,周六034,英冠,布莱克浦(+1)VS利兹联,1:0,1:1
2015-03-21,周六033,英冠,布莱克本(-1)VS布赖顿,0:1,0:1
2015-03-21,周六021,英冠,布伦特(-1)VS米尔沃尔,0:1,2:2
2015-03-21,周六018,英冠,伯恩茅斯(-1)VS米堡,1:0,3:0
2015-03-21,周五025,英冠,狼队(-1)VS德比郡,0:0,2:0
2015-03-19,周三019,英冠,富勒姆(-1)VS利兹联,0:1,0:3
2015-03-19,周三017,英冠,诺丁汉(-1)VS罗瑟汉姆,2:0,2:0
2015-03-18,周二020,英冠,狼队(-1)VS谢周三,1:0,3:0
2015-03-18,周二019,英冠,维冈(+1)VS沃特福德,0:0,0:2
2015-03-18,周二018,英冠,米尔沃尔(+1)VS布赖顿,0:0,0:0
2015-03-18,周二017,英冠,伊普斯(-1)VS博尔顿,0:0,1:0
2015-03-18,周二016,英冠,哈德斯(+1)VS诺维奇,0:0,2:2
2015-03-18,周二015,英冠,德比郡(-1)VS米堡,0:0,0:1
2015-03-18,周二014,英冠,加的夫城(+1)VS伯恩茅斯,0:1,1:1
2015-03-18,周二013,英冠,布莱克浦(+1)VS查尔顿,0:1,0:3
2015-03-18,周二012,英冠,布莱克本(-1)VS布伦特,2:1,2:3
2015-03-14,周六036,英冠,沃特福德(-1)VS雷丁,2:0,4:1
2015-03-14,周六035,英冠,谢周三(-1)VS富勒姆,0:0,1:1
2015-03-14,周六034,英冠,罗瑟汉姆(-1)VS维冈,1:2,1:2
2015-03-14,周六033,英冠,诺维奇(-1)VS德比郡,1:0,1:1
2015-03-14,周六032,英冠,利兹联(+1)VS诺丁汉,0:0,0:0
2015-03-14,周六031,英冠,查尔顿(+1)VS布莱克本,0:2,1:3
2015-03-14,周六030,英冠,布赖顿(-1)VS狼队,0:0,1:1
2015-03-14,周六029,英冠,布伦特(-1)VS加的夫城,1:0,1:2
2015-03-14,周六028,英冠,博尔顿(-1)VS米尔沃尔,2:0,2:0
2015-03-14,周六027,英冠,伯明翰(-1)VS哈德斯,1:1,1:1
2015-03-14,周六026,英冠,伯恩茅斯(-1)VS布莱克浦,3:0,4:0
2015-03-14,周六014,英冠,米堡(-1)VS伊普斯,2:1,4:1
2015-03-12,周三004,英冠,布莱克本(-1)VS博尔顿,0:0,1:0
2015-03-11,周二006,英冠,雷丁(-1)VS布赖顿,1:0,2:1
2015-03-07,周六029,英冠,狼队(-1)VS沃特福德,1:1,2:2
2015-03-07,周六028,英冠,维冈(-1)VS利兹联,0:0,0:1
2015-03-07,周六027,英冠,诺丁汉(+1)VS米堡,1:1,2:1
2015-03-07,周六026,英冠,米尔沃尔(+1)VS诺维奇,0:2,1:4
2015-03-07,周六025,英冠,伊普斯(-1)VS布伦特,1:1,1:1
2015-03-07,周六024,英冠,哈德斯(-1)VS罗瑟汉姆,0:1,0:2
2015-03-07,周六023,英冠,德比郡(-1)VS伯明翰,1:0,2:2
2015-03-07,周六022,英冠,加的夫城(-1)VS查尔顿,0:0,1:2
2015-03-07,周六021,英冠,布莱克浦(+1)VS谢周三,0:0,0:1
2015-03-07,周五019,英冠,富勒姆(+1)VS伯恩茅斯,0:2,1:5
2015-03-05,周三024,英冠,谢周三(-1)VS布莱克本,0:2,1:2
2015-03-05,周三023,英冠,诺维奇(-1)VS维冈,0:1,0:1
2015-03-05,周三022,英冠,利兹联(+1)VS伊普斯,0:0,2:1
2015-03-05,周三021,英冠,伯明翰(-1)VS布莱克浦,1:0,1:0
2015-03-04,周二035,英冠,博尔顿(-1)VS雷丁,0:0,1:1
2015-03-04,周二023,英冠,沃特福德(-1)VS富勒姆,1:0,1:0
2015-03-04,周二022,英冠,罗瑟汉姆(-1)VS加的夫城,0:3,1:3
2015-03-04,周二021,英冠,米堡(-1)VS米尔沃尔,2:0,3:0
2015-03-04,周二020,英冠,查尔顿(+1)VS诺丁汉,2:1,2:1
2015-03-04,周二019,英冠,布赖顿(+1)VS德比郡,0:0,2:0
2015-03-04,周二018,英冠,布伦特(-1)VS哈德斯,1:1,4:1
2015-03-04,周二017,英冠,伯恩茅斯(-1)VS狼队,1:1,2:1
2015-03-01,周日019,英冠,诺维奇(-1)VS伊普斯,1:0,2:0
2015-02-28,周六019,英冠,伯恩茅斯(-1)VS布莱克本,0:0,0:0
2015-02-28,周六029,英冠,谢周三(+1)VS米堡,0:0,2:0
2015-02-28,周六028,英冠,罗瑟汉姆(-1)VS米尔沃尔,0:1,2:1
2015-02-28,周六027,英冠,雷丁(-1)VS诺丁汉,0:0,0:3
2015-02-28,周六026,英冠,利兹联(+1)VS沃特福德,2:1,2:3
2015-02-28,周六025,英冠,富勒姆(+1)VS德比郡,2:0,2:0
2015-02-28,周六024,英冠,查尔顿(-1)VS哈德斯,1:0,3:0
2015-02-28,周六023,英冠,加的夫城(+1)VS狼队,0:1,0:1
2015-02-28,周六022,英冠,博尔顿(+1)VS布赖顿,0:0,1:0
2015-02-28,周六021,英冠,布莱克浦(+1)VS维冈,0:1,1:3
2015-02-28,周六020,英冠,伯明翰(+1)VS布伦特,1:0,1:0
2015-02-26,周三061,英冠,诺丁汉(+1)VS伯恩茅斯,2:1,2:1
2015-02-19,周三003,英冠,伯明翰(+1)VS米堡,1:0,1:1
2015-02-18,周二017,英冠,雷丁(-1)VS维冈,0:1,0:1
2015-02-18,周二011,英冠,罗瑟汉姆(+1)VS德比郡,1:1,3:3
2015-02-18,周二010,英冠,加的夫城(+1)VS布莱克本,0:0,1:1
2015-02-14,周六021,英冠,谢周三(-1)VS布赖顿,0:0,0:0
2015-02-14,周六020,英冠,诺维奇(-1)VS狼队,1:0,2:0
2015-02-14,周六019,英冠,利兹联(-1)VS米尔沃尔,1:0,1:0
2015-02-14,周六018,英冠,富勒姆(+1)VS伊普斯,0:2,1:2
2015-02-14,周六017,英冠,查尔顿(+1)VS布伦特,1:0,3:0
2015-02-14,周六016,英冠,博尔顿(+1)VS沃特福德,2:1,3:4
2015-02-14,周六015,英冠,布莱克浦(+1)VS诺丁汉,1:0,4:4
2015-02-14,周六014,英冠,伯恩茅斯(-1)VS哈德斯,1:0,1:1
2015-02-12,周三009,英冠,诺丁汉(-1)VS维冈,1:0,3:0
2015-02-11,周二028,英冠,雷丁(-1)VS利兹联,0:0,0:2
2015-02-11,周二027,英冠,博尔顿(-1)VS富勒姆,1:1,3:1
2015-02-11,周二014,英冠,伊普斯(-1)VS谢周三,0:1,2:1
2015-02-11,周二013,英冠,哈德斯(-1)VS狼队,0:1,1:4
2015-02-11,周二012,英冠,查尔顿(+1)VS诺维奇,0:2,2:3
2015-02-11,周二011,英冠,加的夫城(-1)VS布赖顿,0:0,0:0
2015-02-11,周二010,英冠,布伦特(-1)VS沃特福德,0:0,1:2
2015-02-11,周二009,英冠,布莱克浦(+1)VS米堡,0:0,1:2
2015-02-11,周二008,英冠,布莱克本(-1)VS罗瑟汉姆,1:0,2:1
2015-02-11,周二007,英冠,伯明翰(-1)VS米尔沃尔,0:0,0:1
2015-02-11,周二006,英冠,伯恩茅斯(-1)VS德比郡,2:1,2:2
2015-02-07,周六030,英冠,狼队(-1)VS雷丁,1:1,1:2
2015-02-07,周六029,英冠,维冈(+1)VS伯恩茅斯,0:2,1:3
2015-02-07,周六028,英冠,沃特福德(-1)VS布莱克本,0:0,1:0
2015-02-07,周六027,英冠,谢周三(-1)VS加的夫城,0:1,1:1
2015-02-07,周六026,英冠,罗瑟汉姆(+1)VS伊普斯,1:0,2:0
2015-02-07,周六025,英冠,诺维奇(-1)VS布莱克浦,2:0,4:0
2015-02-07,周六024,英冠,米尔沃尔(-1)VS哈德斯,1:1,1:3
2015-02-07,周六023,英冠,米堡(-1)VS查尔顿,1:1,3:1
2015-02-07,周六022,英冠,利兹联(+1)VS布伦特,0:0,0:1
2015-02-07,周六021,英冠,富勒姆(-1)VS伯明翰,1:1,1:1
2015-02-07,周六020,英冠,德比郡(-1)VS博尔顿,2:0,4:1
2015-02-07,周六019,英冠,布赖顿(-1)VS诺丁汉,1:1,2:3
2015-01-31,周六025,英冠,雷丁(-1)VS谢周三,2:0,2:0
2015-01-31,周六024,英冠,诺丁汉(-1)VS米尔沃尔,0:0,0:1
2015-01-31,周六023,英冠,伊普斯(-1)VS维冈,0:0,0:0
2015-01-31,周六022,英冠,查尔顿(-1)VS罗瑟汉姆,0:0,1:1
2015-01-31,周六021,英冠,加的夫城(+1)VS德比郡,0:2,0:2
2015-01-31,周六020,英冠,博尔顿(+1)VS狼队,2:1,2:2
2015-01-31,周六019,英冠,布莱克浦(+1)VS布赖顿,0:0,1:0
2015-01-31,周六018,英冠,布莱克本(-1)VS富勒姆,1:0,2:1
2015-01-31,周六017,英冠,伯明翰(+1)VS诺维奇,0:0,0:0
2015-01-31,周六003,英冠,哈德斯(-1)VS利兹联,1:1,1:2
2015-01-31,周六002,英冠,布伦特(+1)VS米堡,0:1,0:1
2015-01-31,周五018,英冠,伯恩茅斯(-1)VS沃特福德,1:0,2:0
2015-01-28,周二008,英冠,谢周三(-1)VS伯明翰,0:0,0:0
2015-01-28,周二007,英冠,罗瑟汉姆(-1)VS博尔顿,3:0,4:2
2015-01-28,周二006,英冠,米尔沃尔(+1)VS雷丁,0:0,0:0
2015-01-28,周二005,英冠,德比郡(-1)VS布莱克本,0:0,2:0
2015-01-24,周六011,英冠,狼队(-1)VS查尔顿,0:0,0:0
2015-01-24,周六010,英冠,维冈(-1)VS哈德斯,0:0,0:1
2015-01-24,周六009,英冠,沃特福德(-1)VS布莱克浦,0:2,7:2
2015-01-24,周六008,英冠,诺维奇(-1)VS布伦特,1:1,1:2
2015-01-22,周三015,英冠,富勒姆(-1)VS诺丁汉,3:1,3:2
2015-01-22,周三014,英冠,布赖顿(-1)VS伊普斯,3:1,3:2
2015-01-21,周二009,英冠,米堡(-1)VS加的夫城,0:0,2:1
2015-01-21,周二008,英冠,利兹联(+1)VS伯恩茅斯,1:0,1:0
2015-01-17,周六022,英冠,狼队(-1)VS布莱克浦,0:0,2:0
2015-01-17,周六021,英冠,维冈(-1)VS布莱克本,0:1,1:1
2015-01-17,周六020,英冠,沃特福德(-1)VS查尔顿,3:0,5:0
2015-01-17,周六019,英冠,谢周三(-1)VS博尔顿,1:2,1:2
2015-01-17,周六018,英冠,罗瑟汉姆(+1)VS伯恩茅斯,0:1,0:2
2015-01-17,周六017,英冠,诺维奇(-1)VS加的夫城,3:0,3:2
2015-01-17,周六016,英冠,米尔沃尔(+1)VS伊普斯,1:2,1:3
2015-01-17,周六015,英冠,米堡(-1)VS哈德斯,0:0,2:0
2015-01-17,周六014,英冠,利兹联(-1)VS伯明翰,0:1,1:1
2015-01-17,周六013,英冠,富勒姆(-1)VS雷丁,0:0,2:1
2015-01-17,周六012,英冠,布赖顿(-1)VS布伦特,0:1,0:1
2015-01-17,周六003,英冠,德比郡(-1)VS诺丁汉,1:0,1:2
2015-01-11,周日007,英冠,布莱克本(-1)VS狼队,0:0,0:1
2015-01-10,周六022,英冠,雷丁(+1)VS米堡,0:0,0:0
2015-01-10,周六021,英冠,诺丁汉(-1)VS谢周三,0:1,0:2
2015-01-10,周六020,英冠,哈德斯(+1)VS沃特福德,0:0,3:1
2015-01-10,周六019,英冠,查尔顿(+1)VS布赖顿,0:0,0:1
2015-01-10,周六018,英冠,加的夫城(-1)VS富勒姆,1:0,1:0
2015-01-10,周六017,英冠,布伦特(-1)VS罗瑟汉姆,0:0,1:0
2015-01-10,周六016,英冠,博尔顿(-1)VS利兹联,0:1,1:1
2015-01-10,周六015,英冠,布莱克浦(+1)VS米尔沃尔,1:0,1:0
2015-01-10,周六014,英冠,伯明翰(-1)VS维冈,2:1,3:1
2015-01-10,周六013,英冠,伯恩茅斯(-1)VS诺维奇,1:1,1:2
2015-01-10,周六004,英冠,伊普斯(-1)VS德比郡,0:0,0:1
2014-12-31,周二008,英冠,维冈(-1)VS谢周三,0:0,0:1
2014-12-31,周二007,英冠,伊普斯(-1)VS查尔顿,1:0,3:0
2014-12-31,周二006,英冠,德比郡(-1)VS利兹联,1:0,2:0
2014-12-30,周一004,英冠,富勒姆(-1)VS布赖顿,0:0,0:2
2014-12-28,周日017,英冠,狼队(-1)VS布伦特,1:0,2:1
2014-12-28,周日016,英冠,雷丁(+1)VS诺维奇,2:0,2:1
2014-12-28,周日015,英冠,米尔沃尔(+1)VS伯恩茅斯,0:2,0:2
2014-12-28,周日014,英冠,哈德斯(-1)VS博尔顿,1:1,2:1
2014-12-28,周日013,英冠,加的夫城(-1)VS沃特福德,1:2,2:4
2014-12-28,周日012,英冠,布莱克浦(+1)VS罗瑟汉姆,0:0,1:1
2014-12-28,周日011,英冠,布莱克本(+1)VS米堡,0:0,0:0
2014-12-28,周日003,英冠,诺丁汉(-1)VS伯明翰,0:3,1:3
2014-12-27,周五036,英冠,沃特福德(-1)VS狼队,0:0,0:1
2014-12-26,周五022,英冠,谢周三(-1)VS布莱克浦,1:0,1:0
2014-12-26,周五021,英冠,罗瑟汉姆(-1)VS哈德斯,0:1,2:2
2014-12-26,周五020,英冠,诺维奇(-1)VS米尔沃尔,2:0,6:1
2014-12-26,周五019,英冠,米堡(-1)VS诺丁汉,0:0,3:0
2014-12-26,周五018,英冠,利兹联(-1)VS维冈,0:1,0:2
2014-12-26,周五017,英冠,布赖顿(-1)VS雷丁,1:2,2:2
2014-12-26,周五016,英冠,博尔顿(-1)VS布莱克本,0:1,2:1
2014-12-26,周五015,英冠,伯明翰(+1)VS德比郡,0:2,0:4
2014-12-26,周五014,英冠,伯恩茅斯(-1)VS富勒姆,1:0,2:0
2014-12-26,周五005,英冠,查尔顿(+1)VS加的夫城,0:1,1:1
2014-12-26,周五004,英冠,布伦特(-1)VS伊普斯,0:3,2:4
2014-12-21,周六055,英冠,诺丁汉(-1)VS利兹联,1:0,1:1
2014-12-20,周六030,英冠,狼队(-1)VS布赖顿,0:1,1:1
2014-12-20,周六029,英冠,维冈(-1)VS罗瑟汉姆,0:1,1:2
2014-12-20,周六028,英冠,雷丁(+1)VS沃特福德,0:0,0:1
2014-12-20,周六027,英冠,伊普斯(+1)VS米堡,2:0,2:0
2014-12-20,周六026,英冠,哈德斯(-1)VS伯明翰,0:0,0:1
2014-12-20,周六025,英冠,富勒姆(-1)VS谢周三,2:0,4:0
2014-12-20,周六024,英冠,加的夫城(-1)VS布伦特,0:3,2:3
2014-12-20,周六023,英冠,布莱克浦(+1)VS伯恩茅斯,0:2,1:6
2014-12-20,周六022,英冠,布莱克本(-1)VS查尔顿,2:0,2:0
2014-12-20,周六006,英冠,德比郡(-1)VS诺维奇,1:0,2:2
2014-12-20,周五017,英冠,米尔沃尔(-1)VS博尔顿,0:0,0:1
2014-12-13,周六030,英冠,沃特福德(-1)VS维冈,1:1,2:1
2014-12-13,周六029,英冠,谢周三(-1)VS狼队,0:0,0:1
2014-12-13,周六028,英冠,罗瑟汉姆(+1)VS诺丁汉,0:0,0:0
2014-12-13,周六027,英冠,诺维奇(-1)VS哈德斯,0:0,5:0
2014-12-13,周六026,英冠,利兹联(-1)VS富勒姆,0:0,0:1
2014-12-13,周六025,英冠,查尔顿(-1)VS布莱克浦,1:1,2:2
2014-12-13,周六024,英冠,布伦特(-1)VS布莱克本,1:1,3:1
2014-12-13,周六023,英冠,博尔顿(-1)VS伊普斯,0:0,0:0
2014-12-13,周六022,英冠,伯明翰(-1)VS雷丁,4:1,6:1
2014-12-13,周六021,英冠,伯恩茅斯(-1)VS加的夫城,3:1,5:3
2014-12-13,周六008,英冠,米堡(-1)VS德比郡,1:0,2:0
2014-12-13,周五027,英冠,布赖顿(-1)VS米尔沃尔,0:1,0:1
2014-12-06,周六038,英冠,狼队(+1)VS伯恩茅斯,1:0,1:2
2014-12-06,周六037,英冠,维冈(-1)VS诺维奇,0:1,0:1
2014-12-06,周六036,英冠,雷丁(-1)VS博尔顿,0:0,0:0
2014-12-06,周六035,英冠,诺丁汉(-1)VS查尔顿,0:1,1:1
2014-12-06,周六034,英冠,米尔沃尔(+1)VS米堡,0:4,1:5
2014-12-06,周六033,英冠,伊普斯(-1)VS利兹联,3:1,4:1
2014-12-06,周六032,英冠,哈德斯(-1)VS布伦特,1:0,2:1
2014-12-06,周六031,英冠,德比郡(-1)VS布赖顿,3:0,3:0
2014-12-06,周六030,英冠,加的夫城(-1)VS罗瑟汉姆,0:0,0:0
2014-12-06,周六029,英冠,布莱克浦(+1)VS伯明翰,0:0,1:0
2014-12-06,周六028,英冠,布莱克本(-1)VS谢周三,1:1,1:2
2014-12-06,周五009,英冠,富勒姆(-1)VS沃特福德,0:3,0:5
2014-11-29,周六041,英冠,沃特福德(-1)VS加的夫城,0:1,0:1
2014-11-29,周六040,英冠,谢周三(-1)VS维冈,1:1,2:1
2014-11-29,周六039,英冠,罗瑟汉姆(-1)VS布莱克浦,0:0,1:1
2014-11-29,周六038,英冠,诺维奇(-1)VS雷丁,1:2,1:2
2014-11-29,周六037,英冠,米堡(-1)VS布莱克本,0:0,1:1
2014-11-29,周六036,英冠,利兹联(+1)VS德比郡,1:0,2:0
2014-11-29,周六035,英冠,布赖顿(-1)VS富勒姆,0:0,1:2
2014-11-29,周六034,英冠,布伦特(-1)VS狼队,1:0,4:0
2014-11-29,周六033,英冠,博尔顿(-1)VS哈德斯,0:0,1:0
2014-11-29,周六032,英冠,伯明翰(+1)VS诺丁汉,1:0,2:1
2014-11-29,周六031,英冠,伯恩茅斯(-1)VS米尔沃尔,2:0,2:2
2014-11-29,周六016,英冠,查尔顿(+1)VS伊普斯,0:0,0:1
2014-11-22,周六038,英冠,狼队(-1)VS诺丁汉,0:0,0:3
2014-11-22,周六037,英冠,维冈(-1)VS米堡,1:0,1:1
2014-11-22,周六036,英冠,沃特福德(-1)VS德比郡,0:1,1:2
2014-11-22,周六035,英冠,罗瑟汉姆(-1)VS伯明翰,0:0,0:1
2014-11-22,周六034,英冠,诺维奇(-1)VS布赖顿,1:1,3:3
2014-11-22,周六033,英冠,查尔顿(-1)VS米尔沃尔,0:0,0:0
2014-11-22,周六032,英冠,布莱克浦(+1)VS博尔顿,0:0,1:1
2014-11-22,周六031,英冠,布莱克本(-1)VS利兹联,0:1,2:1
2014-11-22,周六030,英冠,伯恩茅斯(-1)VS伊普斯,1:0,2:2
2014-11-22,周六015,英冠,哈德斯(-1)VS谢周三,0:0,0:0
2014-11-22,周五022,英冠,加的夫城(-1)VS雷丁,2:0,2:1
2014-11-22,周五021,英冠,布伦特(-1)VS富勒姆,0:0,2:1
2014-11-08,周六027,英冠,谢周三(-1)VS罗瑟汉姆,0:0,0:0
2014-11-08,周六026,英冠,雷丁(-1)VS查尔顿,0:1,0:1
2014-11-08,周六025,英冠,诺丁汉(+1)VS诺维奇,0:1,2:1
2014-11-08,周六024,英冠,米尔沃尔(-1)VS布伦特,0:1,2:3
2014-11-08,周六023,英冠,米堡(-1)VS伯恩茅斯,0:0,0:0
2014-11-08,周六022,英冠,利兹联(-1)VS布莱克浦,3:0,3:1
2014-11-08,周六021,英冠,伊普斯(-1)VS沃特福德,0:0,1:0
2014-11-08,周六020,英冠,富勒姆(-1)VS哈德斯,1:0,3:1
2014-11-08,周六019,英冠,布赖顿(-1)VS布莱克本,1:0,1:1
2014-11-08,周六018,英冠,伯明翰(-1)VS加的夫城,0:0,0:0
2014-11-08,周六006,英冠,德比郡(-1)VS狼队,3:0,5:0
2014-11-08,周五026,英冠,博尔顿(+1)VS维冈,0:0,3:1
2014-11-06,周三010,英冠,富勒姆(-1)VS布莱克浦,1:2,2:2
2014-11-06,周三009,英冠,诺丁汉(-1)VS布伦特,0:2,1:3
2014-11-05,周二019,英冠,雷丁(-1)VS罗瑟汉姆,1:0,3:0
2014-11-05,周二018,英冠,博尔顿(-1)VS加的夫城,2:0,3:0
2014-11-05,周二016,英冠,谢周三(+1)VS伯恩茅斯,0:0,0:2
2014-11-05,周二015,英冠,米尔沃尔(-1)VS布莱克本,0:1,2:2
2014-11-05,周二014,英冠,米堡(-1)VS诺维奇,2:0,4:0
2014-11-05,周二013,英冠,利兹联(-1)VS查尔顿,0:0,2:2
2014-11-05,周二012,英冠,伊普斯(-1)VS狼队,1:0,2:1
2014-11-05,周二011,英冠,德比郡(-1)VS哈德斯,2:1,3:2
2014-11-05,周二010,英冠,布赖顿(-1)VS维冈,1:0,1:0
2014-11-05,周二009,英冠,伯明翰(+1)VS沃特福德,1:1,2:1
2014-11-02,周六069,英冠,伯恩茅斯(-1)VS布赖顿,2:1,3:2
2014-11-01,周六045,英冠,维冈(-1)VS富勒姆,1:2,3:3
2014-11-01,周六044,英冠,沃特福德(-1)VS米尔沃尔,2:1,3:1
2014-11-01,周六043,英冠,罗瑟汉姆(+1)VS米堡,0:2,0:3
2014-11-01,周六042,英冠,哈德斯(-1)VS诺丁汉,2:0,3:0
2014-11-01,周六041,英冠,查尔顿(+1)VS谢周三,0:1,1:1
2014-11-01,周六040,英冠,加的夫城(-1)VS利兹联,0:0,3:1
2014-11-01,周六039,英冠,布伦特(+1)VS德比郡,0:1,2:1
2014-11-01,周六038,英冠,布莱克浦(+1)VS伊普斯,0:1,0:2
2014-11-01,周六037,英冠,布莱克本(-1)VS雷丁,1:1,3:1
2014-11-01,周六023,英冠,狼队(-1)VS伯明翰,0:0,0:0
2014-11-01,周五018,英冠,诺维奇(-1)VS博尔顿,1:0,2:1
2014-10-25,周六028,英冠,谢周三(+1)VS诺维奇,0:0,0:0
2014-10-25,周六027,英冠,雷丁(-1)VS布莱克浦,1:0,3:0
2014-10-25,周六026,英冠,诺丁汉(-1)VS布莱克本,1:0,1:3
2014-10-25,周六025,英冠,米堡(-1)VS沃特福德,0:0,1:1
2014-10-25,周六024,英冠,利兹联(+1)VS狼队,1:0,1:2
2014-10-25,周六023,英冠,伊普斯(-1)VS哈德斯,1:0,2:2
2014-10-25,周六022,英冠,德比郡(-1)VS维冈,1:0,1:2
2014-10-25,周六021,英冠,布赖顿(-1)VS罗瑟汉姆,1:0,1:1
2014-10-25,周六020,英冠,博尔顿(-1)VS布伦特,0:0,3:1
2014-10-25,周六019,英冠,伯明翰(+1)VS伯恩茅斯,0:3,0:8
2014-10-25,周六005,英冠,米尔沃尔(-1)VS加的夫城,0:0,1:0
2014-10-25,周五023,英冠,富勒姆(-1)VS查尔顿,2:0,3:0
2014-10-22,周二020,英冠,狼队(-1)VS米堡,1:0,2:0
2014-10-22,周二019,英冠,维冈(-1)VS米尔沃尔,0:0,0:0
2014-10-22,周二018,英冠,沃特福德(-1)VS诺丁汉,1:1,2:2
2014-10-22,周二017,英冠,罗瑟汉姆(-1)VS富勒姆,1:1,3:3
2014-10-22,周二016,英冠,诺维奇(-1)VS利兹联,0:0,1:1
2014-10-22,周二015,英冠,哈德斯(-1)VS布赖顿,1:1,1:1
2014-10-22,周二014,英冠,查尔顿(-1)VS博尔顿,1:0,2:1
2014-10-22,周二013,英冠,加的夫城(-1)VS伊普斯,1:1,3:1
2014-10-22,周二012,英冠,布伦特(-1)VS谢周三,0:0,0:0
2014-10-22,周二011,英冠,布莱克浦(+1)VS德比郡,0:0,0:1
2014-10-22,周二010,英冠,布莱克本(-1)VS伯明翰,0:0,1:0
2014-10-22,周二009,英冠,伯恩茅斯(-1)VS雷丁,0:0,3:0
2014-10-18,周六041,英冠,维冈(-1)VS布伦特,0:0,0:0
2014-10-18,周六040,英冠,谢周三(-1)VS沃特福德,0:2,0:3
2014-10-18,周六039,英冠,雷丁(+1)VS德比郡,0:2,0:3
2014-10-18,周六038,英冠,米尔沃尔(+1)VS狼队,0:1,3:3
2014-10-18,周六037,英冠,伊普斯(-1)VS布莱克本,0:0,1:1
2014-10-18,周六036,英冠,哈德斯(-1)VS布莱克浦,3:2,4:2
2014-10-18,周六035,英冠,富勒姆(+1)VS诺维奇,1:0,1:0
2014-10-18,周六034,英冠,布赖顿(-1)VS米堡,0:1,1:2
2014-10-18,周六033,英冠,伯明翰(-1)VS博尔顿,0:1,0:1
2014-10-18,周六032,英冠,伯恩茅斯(-1)VS查尔顿,1:0,1:0
2014-10-18,周六015,英冠,加的夫城(-1)VS诺丁汉,2:0,2:1
2014-10-18,周五019,英冠,罗瑟汉姆(-1)VS利兹联,0:1,2:1
2014-10-05,周日033,英冠,诺丁汉(-1)VS伊普斯,0:1,2:2
2014-10-04,周六036,英冠,狼队(-1)VS维冈,1:2,2:2
2014-10-04,周六035,英冠,沃特福德(-1)VS布赖顿,0:0,1:1
2014-10-04,周六034,英冠,诺维奇(-1)VS罗瑟汉姆,0:1,1:1
2014-10-04,周六033,英冠,米堡(-1)VS富勒姆,0:0,2:0
2014-10-04,周六032,英冠,德比郡(-1)VS米尔沃尔,0:0,0:0
2014-10-04,周六031,英冠,查尔顿(-1)VS伯明翰,1:0,1:1
2014-10-04,周六030,英冠,布伦特(-1)VS雷丁,2:0,3:1
2014-10-04,周六029,英冠,博尔顿(+1)VS伯恩茅斯,0:0,1:2
2014-10-04,周六028,英冠,布莱克本(-1)VS哈德斯,0:0,0:0
2014-10-04,周六014,英冠,利兹联(+1)VS谢周三,0:0,1:1
