date,weekday,league,home_away,half,overtime
2016-08-29,周日056,意甲,桑普(-1)VS亚特兰大,2:1,2:1
2016-08-29,周日055,意甲,都灵(-1)VS博洛尼亚,2:1,5:1
2016-08-29,周日054,意甲,克罗托内(+1)VS热那亚,1:0,1:3
2016-08-29,周日053,意甲,卡利亚里(+1)VS罗马,0:1,2:2
2016-08-29,周日034,意甲,国际米兰(-1)VS巴勒莫,0:0,1:1
2016-08-28,周六090,意甲,那不勒斯(-1)VSAC米兰,2:0,4:2
2016-08-28,周六067,意甲,拉齐奥(+1)VS尤文图斯,0:0,0:1
2016-08-22,周日060,意甲,巴勒莫(+1)VS萨索洛,0:1,0:1
2016-08-22,周日059,意甲,佩斯卡拉(+1)VS那不勒斯,2:0,2:2
2016-08-22,周日058,意甲,热那亚(-1)VS卡利亚里,0:0,3:1
2016-08-22,周日057,意甲,恩波利(-1)VS桑普,0:1,0:1
2016-08-22,周日056,意甲,博洛尼亚(-1)VS克罗托内,0:0,1:0
2016-08-22,周日055,意甲,亚特兰大(+1)VS拉齐奥,0:3,3:4
2016-08-22,周日054,意甲,切沃(+1)VS国际米兰,0:0,2:0
2016-08-22,周日038,意甲,AC米兰(-1)VS都灵,1:0,3:2
2016-08-21,周六082,意甲,尤文图斯(-1)VS佛罗伦萨,1:0,2:1
2016-08-21,周六059,意甲,罗马(-1)VS乌迪内斯,0:0,4:0
2016-05-16,周日064,意甲,乌迪内斯(-1)VS卡尔皮,0:2,1:2
2016-05-16,周日063,意甲,拉齐奥(-1)VS佛罗伦萨,1:3,2:4
2016-05-16,周日051,意甲,热那亚(-1)VS亚特兰大,0:0,1:2
2016-05-16,周日050,意甲,恩波利(-1)VS都灵,1:0,2:1
2016-05-16,周日049,意甲,切沃(-1)VS博洛尼亚,0:0,0:0
2016-05-15,周六042,意甲,萨索洛(-1)VS国际米兰,3:1,3:1
2016-05-15,周六041,意甲,那不勒斯(-2)VS弗洛西诺,1:0,4:0
2016-05-15,周六040,意甲,AC米兰(+1)VS罗马,0:1,1:3
2016-05-14,周六026,意甲,尤文图斯(-1)VS桑普,3:0,5:0
2016-05-09,周日079,意甲,维罗纳(+1)VS尤文图斯,1:0,2:1
2016-05-09,周日078,意甲,都灵(+1)VS那不勒斯,0:2,1:2
2016-05-08,周日042,意甲,桑普(-1)VS热那亚,0:2,0:3
2016-05-08,周日041,意甲,弗洛西诺(+1)VS萨索洛,0:0,0:1
2016-05-08,周日040,意甲,卡尔皮(-1)VS拉齐奥,0:2,1:3
2016-05-08,周日039,意甲,亚特兰大(+1)VS乌迪内斯,1:1,1:1
2016-05-08,周日038,意甲,佛罗伦萨(-1)VS巴勒莫,0:0,0:0
2016-05-08,周日013,意甲,罗马(-1)VS切沃,2:0,3:0
2016-05-08,周六057,意甲,博洛尼亚(+1)VSAC米兰,0:1,0:1
2016-05-08,周六049,意甲,国际米兰(-1)VS恩波利,2:1,2:1
2016-05-03,周一021,意甲,那不勒斯(-2)VS亚特兰大,1:0,2:1
2016-05-03,周一006,意甲,热那亚(+1)VS罗马,1:1,2:3
2016-05-02,周日044,意甲,拉齐奥(-1)VS国际米兰,1:0,2:0
2016-05-01,周日023,意甲,萨索洛(-1)VS维罗纳,0:0,1:0
2016-05-01,周日022,意甲,巴勒莫(-1)VS桑普,1:0,2:0
2016-05-01,周日021,意甲,恩波利(-1)VS博洛尼亚,0:0,0:0
2016-05-01,周日020,意甲,AC米兰(-1)VS弗洛西诺,0:2,3:3
2016-05-01,周日007,意甲,尤文图斯(-1)VS卡尔皮,1:0,2:0
2016-05-01,周六068,意甲,切沃(+1)VS佛罗伦萨,0:0,0:0
2016-05-01,周六053,意甲,乌迪内斯(-1)VS都灵,0:2,1:5
2016-04-26,周一003,意甲,卡尔皮(-1)VS恩波利,0:0,1:0
2016-04-25,周一002,意甲,维罗纳(+1)VSAC米兰,0:1,2:1
2016-04-25,周一001,意甲,罗马(-1)VS那不勒斯,0:0,1:0
2016-04-25,周日061,意甲,佛罗伦萨(+1)VS尤文图斯,0:1,1:2
2016-04-24,周日027,意甲,桑普(+1)VS拉齐奥,1:1,2:1
2016-04-24,周日026,意甲,都灵(-1)VS萨索洛,1:1,1:3
2016-04-24,周日025,意甲,博洛尼亚(-1)VS热那亚,1:0,2:0
2016-04-24,周日024,意甲,亚特兰大(-1)VS切沃,0:0,1:0
2016-04-24,周日017,意甲,弗洛西诺(-1)VS巴勒莫,0:0,0:2
2016-04-24,周六069,意甲,国际米兰(-1)VS乌迪内斯,1:1,3:1
2016-04-22,周四009,意甲,AC米兰(-1)VS卡尔皮,0:0,0:0
2016-04-21,周三035,意甲,巴勒莫(-1)VS亚特兰大,1:1,2:2
2016-04-21,周三034,意甲,乌迪内斯(+1)VS佛罗伦萨,1:1,2:1
2016-04-21,周三033,意甲,尤文图斯(-1)VS拉齐奥,1:0,3:0
2016-04-21,周三032,意甲,热那亚(+1)VS国际米兰,0:0,1:0
2016-04-21,周三031,意甲,恩波利(-1)VS维罗纳,0:0,1:0
2016-04-21,周三030,意甲,罗马(-1)VS都灵,0:1,3:2
2016-04-21,周三029,意甲,切沃(-1)VS弗洛西诺,1:1,5:1
2016-04-21,周三017,意甲,萨索洛(-1)VS桑普,0:0,0:0
2016-04-20,周二034,意甲,那不勒斯(-1)VS博洛尼亚,2:0,6:0
2016-04-18,周日057,意甲,桑普(+1)VSAC米兰,0:0,0:1
2016-04-18,周日045,意甲,拉齐奥(-1)VS恩波利,2:0,2:0
2016-04-17,周日030,意甲,乌迪内斯(-1)VS切沃,0:0,0:0
2016-04-17,周日029,意甲,尤文图斯(-2)VS巴勒莫,1:0,4:0
2016-04-17,周日028,意甲,维罗纳(-1)VS弗洛西诺,0:1,1:2
2016-04-17,周日027,意甲,佛罗伦萨(-1)VS萨索洛,1:0,3:1
2016-04-17,周日015,意甲,亚特兰大(+1)VS罗马,2:2,3:3
2016-04-17,周六076,意甲,国际米兰(+1)VS那不勒斯,2:0,2:0
2016-04-17,周六057,意甲,卡尔皮(-1)VS热那亚,2:1,4:1
2016-04-16,周六021,意甲,博洛尼亚(+1)VS都灵,0:0,0:1
2016-04-12,周一019,意甲,罗马(-1)VS博洛尼亚,0:1,1:1
2016-04-11,周日057,意甲,巴勒莫(+1)VS拉齐奥,0:2,0:3
2016-04-10,周日029,意甲,桑普(-1)VS乌迪内斯,0:0,2:0
2016-04-10,周日028,意甲,那不勒斯(-1)VS维罗纳,2:0,3:0
2016-04-10,周日027,意甲,都灵(-1)VS亚特兰大,1:0,2:1
2016-04-10,周日017,意甲,恩波利(+1)VS佛罗伦萨,1:0,2:0
2016-04-10,周六084,意甲,AC米兰(+1)VS尤文图斯,1:1,1:2
2016-04-10,周六067,意甲,切沃(-1)VS卡尔皮,0:0,1:0
2016-04-10,周六066,意甲,萨索洛(-1)VS热那亚,0:1,0:1
2016-04-09,周六024,意甲,弗洛西诺(+1)VS国际米兰,0:0,0:1
2016-04-05,周一008,意甲,博洛尼亚(-1)VS维罗纳,0:1,0:1
2016-04-04,周日060,意甲,国际米兰(-1)VS都灵,1:0,1:2
2016-04-03,周日032,意甲,拉齐奥(+1)VS罗马,0:1,1:4
2016-04-03,周日031,意甲,热那亚(-1)VS弗洛西诺,1:0,4:0
2016-04-03,周日030,意甲,亚特兰大(+1)VSAC米兰,1:1,2:1
2016-04-03,周日029,意甲,佛罗伦萨(-1)VS桑普,1:1,1:1
2016-04-03,周日028,意甲,切沃(-1)VS巴勒莫,1:1,3:1
2016-04-03,周日017,意甲,乌迪内斯(+1)VS那不勒斯,2:1,3:1
2016-04-03,周六085,意甲,尤文图斯(-1)VS恩波利,1:0,1:0
2016-04-03,周六067,意甲,卡尔皮(+1)VS萨索洛,1:2,1:3
2016-03-21,周日068,意甲,AC米兰(-1)VS拉齐奥,1:1,1:1
2016-03-21,周日054,意甲,那不勒斯(-1)VS热那亚,0:1,3:1
2016-03-20,周日038,意甲,萨索洛(-1)VS乌迪内斯,0:1,1:1
2016-03-20,周日037,意甲,桑普(-1)VS切沃,0:1,0:1
2016-03-20,周日036,意甲,维罗纳(-1)VS卡尔皮,0:1,1:2
2016-03-20,周日035,意甲,弗洛西诺(+1)VS佛罗伦萨,0:0,0:0
2016-03-20,周日034,意甲,都灵(+1)VS尤文图斯,0:2,1:4
2016-03-20,周日021,意甲,亚特兰大(-1)VS博洛尼亚,2:0,2:0
2016-03-20,周六081,意甲,罗马(-1)VS国际米兰,0:0,1:1
2016-03-20,周六060,意甲,恩波利(-1)VS巴勒莫,0:0,0:0
2016-03-14,周日061,意甲,巴勒莫(+1)VS那不勒斯,0:1,0:1
2016-03-14,周日060,意甲,拉齐奥(-1)VS亚特兰大,0:0,2:0
2016-03-13,周日032,意甲,乌迪内斯(+1)VS罗马,0:1,1:2
2016-03-13,周日031,意甲,热那亚(-1)VS都灵,2:2,3:2
2016-03-13,周日030,意甲,卡尔皮(-1)VS弗洛西诺,1:0,2:1
2016-03-13,周日029,意甲,佛罗伦萨(-1)VS维罗纳,1:0,1:1
2016-03-13,周日016,意甲,切沃(+1)VSAC米兰,0:0,0:0
2016-03-13,周六077,意甲,国际米兰(-1)VS博洛尼亚,0:0,2:1
2016-03-13,周六058,意甲,恩波利(-1)VS桑普,0:1,1:1
2016-03-12,周五030,意甲,尤文图斯(-1)VS萨索洛,1:0,1:0
2016-03-07,周日060,意甲,国际米兰(-1)VS巴勒莫,2:1,3:1
2016-03-06,周日036,意甲,萨索洛(+1)VSAC米兰,1:0,2:0
2016-03-06,周日035,意甲,热那亚(-1)VS恩波利,0:0,1:0
2016-03-06,周日034,意甲,弗洛西诺(+1)VS乌迪内斯,1:0,2:0
2016-03-06,周日033,意甲,博洛尼亚(-1)VS卡尔皮,0:0,0:0
2016-03-06,周日032,意甲,亚特兰大(+1)VS尤文图斯,0:1,0:2
2016-03-06,周日018,意甲,都灵(-1)VS拉齐奥,1:0,1:1
2016-03-06,周六074,意甲,那不勒斯(-1)VS切沃,2:1,3:1
2016-03-06,周六059,意甲,维罗纳(-1)VS桑普,0:3,0:3
2016-03-05,周五022,意甲,罗马(-1)VS佛罗伦萨,3:1,4:1
2016-03-01,周一006,意甲,佛罗伦萨(+1)VS那不勒斯,1:1,1:1
2016-03-01,周一001,意甲,拉齐奥(-1)VS萨索洛,0:1,0:2
2016-02-29,周日051,意甲,尤文图斯(-1)VS国际米兰,0:0,2:0
2016-02-28,周日030,意甲,乌迪内斯(-1)VS维罗纳,1:0,2:0
2016-02-28,周日029,意甲,桑普(-1)VS弗洛西诺,1:0,2:0
2016-02-28,周日028,意甲,切沃(+1)VS热那亚,0:0,1:0
2016-02-28,周日027,意甲,卡尔皮(-1)VS亚特兰大,0:0,1:1
2016-02-28,周日015,意甲,巴勒莫(+1)VS博洛尼亚,0:0,0:0
2016-02-28,周六069,意甲,AC米兰(-1)VS都灵,1:0,1:0
2016-02-28,周六055,意甲,恩波利(+1)VS罗马,1:2,1:3
2016-02-23,周一006,意甲,那不勒斯(-1)VSAC米兰,1:1,1:1
2016-02-22,周日036,意甲,罗马(-1)VS巴勒莫,1:0,5:0
2016-02-22,周日030,意甲,弗洛西诺(+1)VS拉齐奥,0:0,0:0
2016-02-21,周日017,意甲,萨索洛(-1)VS恩波利,1:1,3:2
2016-02-21,周日016,意甲,热那亚(-1)VS乌迪内斯,0:1,2:1
2016-02-21,周日015,意甲,都灵(-1)VS卡尔皮,0:0,0:0
2016-02-21,周日014,意甲,亚特兰大(+1)VS佛罗伦萨,0:0,2:3
2016-02-21,周六061,意甲,国际米兰(-1)VS桑普,1:0,3:1
2016-02-21,周六045,意甲,维罗纳(-1)VS切沃,1:0,3:1
2016-02-20,周五026,意甲,博洛尼亚(+1)VS尤文图斯,0:0,0:0
2016-02-15,周日134,意甲,佛罗伦萨(-1)VS国际米兰,0:1,2:1
2016-02-14,周日116,意甲,巴勒莫(+1)VS都灵,1:2,1:3
2016-02-14,周日115,意甲,乌迪内斯(-1)VS博洛尼亚,0:0,0:1
2016-02-14,周日114,意甲,桑普(-1)VS亚特兰大,0:0,0:0
2016-02-14,周日104,意甲,AC米兰(-1)VS热那亚,1:0,2:1
2016-02-08,周日038,意甲,罗马(-1)VS桑普,1:0,2:1
2016-02-08,周日033,意甲,亚特兰大(-1)VS恩波利,0:0,0:0
2016-02-07,周日020,意甲,萨索洛(-1)VS巴勒莫,1:1,2:2
2016-02-07,周日019,意甲,那不勒斯(-1)VS卡尔皮,0:0,1:0
2016-02-07,周日018,意甲,弗洛西诺(+1)VS尤文图斯,0:0,0:2
2016-02-07,周日017,意甲,都灵(-1)VS切沃,1:1,1:2
2016-02-07,周日016,意甲,AC米兰(-1)VS乌迪内斯,0:1,1:1
2016-02-07,周日004,意甲,维罗纳(+1)VS国际米兰,2:1,3:3
2016-02-07,周六063,意甲,热那亚(-1)VS拉齐奥,0:0,0:0
2016-02-07,周六048,意甲,博洛尼亚(+1)VS佛罗伦萨,0:0,1:1
2016-02-04,周三022,意甲,巴勒莫(+1)VSAC米兰,0:2,0:2
2016-02-04,周三021,意甲,桑普(+1)VS都灵,0:0,2:2
2016-02-04,周三020,意甲,拉齐奥(+1)VS那不勒斯,0:2,0:2
2016-02-04,周三019,意甲,尤文图斯(-1)VS热那亚,1:0,1:0
2016-02-04,周三018,意甲,国际米兰(-1)VS切沃,0:0,1:0
2016-02-04,周三017,意甲,维罗纳(-1)VS亚特兰大,1:1,2:1
2016-02-04,周三016,意甲,恩波利(-1)VS乌迪内斯,0:1,1:1
2016-02-04,周三015,意甲,佛罗伦萨(-1)VS卡尔皮,1:0,2:1
2016-02-04,周三004,意甲,弗洛西诺(+1)VS博洛尼亚,0:0,1:0
2016-02-03,周二020,意甲,萨索洛(+1)VS罗马,0:1,0:2
2016-02-01,周日034,意甲,AC米兰(-1)VS国际米兰,1:0,3:0
2016-01-31,周日017,意甲,乌迪内斯(+1)VS拉齐奥,0:0,0:0
2016-01-31,周日016,意甲,那不勒斯(-1)VS恩波利,2:1,5:1
2016-01-31,周日015,意甲,热那亚(+1)VS佛罗伦萨,0:0,0:0
2016-01-31,周日014,意甲,都灵(-1)VS维罗纳,0:0,0:0
2016-01-31,周日013,意甲,博洛尼亚(-1)VS桑普,2:0,3:2
2016-01-31,周日005,意甲,切沃(+1)VS尤文图斯,0:2,0:4
2016-01-31,周六062,意甲,罗马(-1)VS弗洛西诺,1:1,3:1
2016-01-31,周六044,意甲,亚特兰大(-1)VS萨索洛,1:1,1:1
2016-01-30,周六010,意甲,卡尔皮(-1)VS巴勒莫,0:1,1:1
2016-01-25,周日027,意甲,尤文图斯(-1)VS罗马,0:0,1:0
2016-01-24,周日015,意甲,萨索洛(-1)VS博洛尼亚,0:0,0:2
2016-01-24,周日014,意甲,巴勒莫(-1)VS乌迪内斯,1:0,4:1
2016-01-24,周日013,意甲,桑普(+1)VS那不勒斯,1:2,2:4
2016-01-24,周日012,意甲,拉齐奥(-1)VS切沃,0:1,4:1
2016-01-24,周日011,意甲,维罗纳(+1)VS热那亚,1:1,1:1
2016-01-24,周日010,意甲,国际米兰(-1)VS卡尔皮,1:0,1:1
2016-01-24,周日003,意甲,佛罗伦萨(-1)VS都灵,1:0,2:0
2016-01-24,周六064,意甲,恩波利(+1)VSAC米兰,1:1,2:2
2016-01-24,周六050,意甲,弗洛西诺(+1)VS亚特兰大,0:0,0:0
2016-01-21,周三015,意甲,萨索洛(-1)VS都灵,1:1,1:1
2016-01-18,周日031,意甲,AC米兰(-1)VS佛罗伦萨,1:0,2:0
2016-01-17,周日014,意甲,乌迪内斯(+1)VS尤文图斯,0:4,0:4
2016-01-17,周日013,意甲,卡尔皮(-1)VS桑普,1:1,2:1
2016-01-17,周日012,意甲,博洛尼亚(+1)VS拉齐奥,2:0,2:2
2016-01-17,周日011,意甲,罗马(-1)VS维罗纳,1:0,1:1
2016-01-17,周日010,意甲,切沃(-1)VS恩波利,1:0,1:1
2016-01-17,周日003,意甲,热那亚(-1)VS巴勒莫,1:0,4:0
2016-01-17,周六061,意甲,那不勒斯(-1)VS萨索洛,2:1,3:1
2016-01-17,周六048,意甲,都灵(-1)VS弗洛西诺,3:1,4:2
2016-01-16,周六010,意甲,亚特兰大(+1)VS国际米兰,1:1,1:1
2016-01-11,周日030,意甲,桑普(+1)VS尤文图斯,0:1,1:2
2016-01-10,周日013,意甲,维罗纳(-1)VS巴勒莫,0:1,0:1
2016-01-10,周日012,意甲,弗洛西诺(+1)VS那不勒斯,0:2,1:5
2016-01-10,周日011,意甲,都灵(-1)VS恩波利,0:0,0:1
2016-01-10,周日010,意甲,博洛尼亚(-1)VS切沃,0:0,0:1
2016-01-10,周日009,意甲,亚特兰大(-1)VS热那亚,0:0,0:2
2016-01-10,周日003,意甲,国际米兰(-1)VS萨索洛,0:0,0:1
2016-01-10,周六056,意甲,罗马(-1)VSAC米兰,1:0,1:1
2016-01-10,周六044,意甲,佛罗伦萨(-1)VS拉齐奥,0:1,1:3
2016-01-09,周六006,意甲,卡尔皮(+1)VS乌迪内斯,1:0,2:1
2016-01-07,周三021,意甲,那不勒斯(-1)VS都灵,2:1,2:1
2016-01-07,周三015,意甲,恩波利(+1)VS国际米兰,0:1,0:1
2016-01-06,周三008,意甲,萨索洛(-1)VS弗洛西诺,1:2,2:2
2016-01-06,周三007,意甲,巴勒莫(+1)VS佛罗伦萨,0:2,1:3
2016-01-06,周三006,意甲,拉齐奥(-1)VS卡尔皮,0:0,0:0
2016-01-06,周三005,意甲,尤文图斯(-1)VS维罗纳,2:0,3:0
2016-01-06,周三004,意甲,AC米兰(-1)VS博洛尼亚,0:0,0:1
2016-01-06,周三003,意甲,切沃(+1)VS罗马,1:2,3:3
2016-01-06,周三002,意甲,乌迪内斯(-1)VS亚特兰大,2:0,2:1
2016-01-06,周二001,意甲,热那亚(-1)VS桑普,0:2,2:3
2015-12-21,周日039,意甲,国际米兰(-1)VS拉齐奥,0:1,1:2
2015-12-21,周日033,意甲,桑普(-1)VS巴勒莫,0:0,2:0
2015-12-21,周日032,意甲,弗洛西诺(+1)VSAC米兰,1:0,2:4
2015-12-21,周日031,意甲,都灵(-1)VS乌迪内斯,0:1,0:1
2015-12-20,周日019,意甲,亚特兰大(+1)VS那不勒斯,0:0,1:3
2015-12-20,周日018,意甲,维罗纳(+1)VS萨索洛,1:1,1:1
2015-12-20,周日017,意甲,罗马(-1)VS热那亚,1:0,2:0
2015-12-20,周日016,意甲,佛罗伦萨(-1)VS切沃,2:0,2:0
2015-12-20,周日004,意甲,卡尔皮(+1)VS尤文图斯,1:2,2:3
2015-12-20,周六058,意甲,博洛尼亚(-1)VS恩波利,2:2,2:3
2015-12-15,周一004,意甲,拉齐奥(-1)VS桑普,0:0,1:1
2015-12-14,周日031,意甲,尤文图斯(-1)VS佛罗伦萨,1:1,3:1
2015-12-14,周日027,意甲,那不勒斯(-1)VS罗马,0:0,0:0
2015-12-13,周日017,意甲,切沃(-1)VS亚特兰大,0:0,1:0
2015-12-13,周日016,意甲,恩波利(-1)VS卡尔皮,0:0,3:0
2015-12-13,周日015,意甲,AC米兰(-1)VS维罗纳,0:0,1:1
2015-12-13,周六063,意甲,乌迪内斯(+1)VS国际米兰,0:2,0:4
2015-12-13,周六047,意甲,巴勒莫(-1)VS弗洛西诺,2:1,4:1
2015-12-12,周六010,意甲,热那亚(-1)VS博洛尼亚,0:0,0:1
2015-12-07,周日049,意甲,卡尔皮(+1)VSAC米兰,0:0,0:0
2015-12-07,周日034,意甲,桑普(-1)VS萨索洛,0:3,1:3
2015-12-06,周日024,意甲,亚特兰大(-1)VS巴勒莫,2:0,3:0
2015-12-06,周日023,意甲,维罗纳(+1)VS恩波利,0:0,0:1
2015-12-06,周日022,意甲,弗洛西诺(+1)VS切沃,0:0,0:2
2015-12-06,周日021,意甲,佛罗伦萨(-1)VS乌迪内斯,1:0,3:0
2015-12-06,周日006,意甲,博洛尼亚(+1)VS那不勒斯,2:0,3:2
2015-12-06,周六063,意甲,国际米兰(-1)VS热那亚,0:0,1:0
2015-12-05,周六008,意甲,都灵(+1)VS罗马,0:0,1:1
2015-12-05,周五022,意甲,拉齐奥(+1)VS尤文图斯,0:2,0:2
2015-12-01,周一018,意甲,那不勒斯(-1)VS国际米兰,1:0,2:1
2015-12-01,周一004,意甲,萨索洛(+1)VS佛罗伦萨,1:1,1:1
2015-11-30,周日043,意甲,巴勒莫(+1)VS尤文图斯,0:0,0:3
2015-11-30,周日032,意甲,恩波利(+1)VS拉齐奥,1:0,1:0
2015-11-29,周日020,意甲,罗马(-1)VS亚特兰大,0:1,0:2
2015-11-29,周日019,意甲,热那亚(-1)VS卡尔皮,1:0,1:2
2015-11-29,周日018,意甲,弗洛西诺(-1)VS维罗纳,2:0,3:2
2015-11-29,周日017,意甲,切沃(-1)VS乌迪内斯,1:1,2:3
2015-11-29,周六062,意甲,AC米兰(-1)VS桑普,2:0,4:1
2015-11-29,周六048,意甲,都灵(-1)VS博洛尼亚,0:0,2:0
2015-11-23,周日049,意甲,国际米兰(-1)VS弗洛西诺,1:0,4:0
2015-11-22,周日029,意甲,拉齐奥(-1)VS巴勒莫,0:1,1:1
2015-11-22,周日028,意甲,热那亚(-1)VS萨索洛,0:0,2:1
2015-11-22,周日027,意甲,卡尔皮(+1)VS切沃,0:2,1:2
2015-11-22,周日026,意甲,亚特兰大(-1)VS都灵,0:0,0:1
2015-11-22,周日025,意甲,佛罗伦萨(-1)VS恩波利,0:2,2:2
2015-11-22,周日024,意甲,乌迪内斯(-1)VS桑普,1:0,1:0
2015-11-22,周日012,意甲,维罗纳(+1)VS那不勒斯,0:0,0:2
2015-11-22,周六068,意甲,尤文图斯(-1)VSAC米兰,0:0,1:0
2015-11-22,周六054,意甲,博洛尼亚(+1)VS罗马,1:0,2:2
2015-11-09,周日062,意甲,桑普(+1)VS佛罗伦萨,0:1,0:2
2015-11-09,周日043,意甲,那不勒斯(-1)VS乌迪内斯,0:0,1:0
2015-11-08,周日028,意甲,萨索洛(-1)VS卡尔皮,1:0,1:0
2015-11-08,周日027,意甲,巴勒莫(-1)VS切沃,0:0,1:0
2015-11-08,周日026,意甲,弗洛西诺(+1)VS热那亚,2:1,2:2
2015-11-08,周日025,意甲,恩波利(+1)VS尤文图斯,1:2,1:3
2015-11-08,周日024,意甲,罗马(-1)VS拉齐奥,1:0,2:0
2015-11-08,周日013,意甲,都灵(-1)VS国际米兰,0:1,0:1
2015-11-08,周六081,意甲,AC米兰(-1)VS亚特兰大,0:0,0:0
2015-11-08,周六064,意甲,维罗纳(-1)VS博洛尼亚,0:2,0:2
2015-11-03,周一009,意甲,巴勒莫(-1)VS恩波利,0:0,0:1
2015-11-03,周一004,意甲,切沃(-1)VS桑普,1:1,1:1
2015-11-02,周日060,意甲,拉齐奥(-1)VSAC米兰,0:1,1:3
2015-11-01,周日029,意甲,乌迪内斯(-1)VS萨索洛,0:0,0:0
2015-11-01,周日028,意甲,热那亚(+1)VS那不勒斯,0:0,0:0
2015-11-01,周日027,意甲,卡尔皮(-1)VS维罗纳,0:0,0:0
2015-11-01,周日026,意甲,博洛尼亚(+1)VS亚特兰大,0:0,3:0
2015-11-01,周日015,意甲,佛罗伦萨(-1)VS弗洛西诺,4:0,4:1
2015-11-01,周六079,意甲,国际米兰(+1)VS罗马,1:0,1:0
2015-11-01,周六061,意甲,尤文图斯(-1)VS都灵,1:0,2:1
2015-10-30,周四007,意甲,桑普(-1)VS恩波利,0:0,1:1
2015-10-29,周三027,意甲,萨索洛(+1)VS尤文图斯,1:0,1:0
2015-10-29,周三026,意甲,那不勒斯(-1)VS巴勒莫,1:0,2:0
2015-10-29,周三025,意甲,维罗纳(+1)VS佛罗伦萨,0:1,0:2
2015-10-29,周三024,意甲,弗洛西诺(-1)VS卡尔皮,0:0,2:1
2015-10-29,周三023,意甲,都灵(-1)VS热那亚,2:1,3:3
2015-10-29,周三022,意甲,亚特兰大(+1)VS拉齐奥,0:1,2:1
2015-10-29,周三021,意甲,罗马(-1)VS乌迪内斯,2:0,3:1
2015-10-29,周三020,意甲,AC米兰(-1)VS切沃,0:0,1:0
2015-10-28,周二018,意甲,博洛尼亚(+1)VS国际米兰,0:0,0:1
2015-10-26,周日063,意甲,切沃(+1)VS那不勒斯,0:0,0:1
2015-10-26,周日049,意甲,拉齐奥(-1)VS都灵,1:0,3:0
2015-10-26,周日048,意甲,佛罗伦萨(-1)VS罗马,0:2,1:2
2015-10-25,周日028,意甲,乌迪内斯(-1)VS弗洛西诺,1:0,1:0
2015-10-25,周日027,意甲,尤文图斯(-1)VS亚特兰大,1:0,2:0
2015-10-25,周日026,意甲,AC米兰(-1)VS萨索洛,1:0,2:1
2015-10-25,周日016,意甲,桑普(-1)VS维罗纳,3:0,4:1
2015-10-25,周六076,意甲,巴勒莫(+1)VS国际米兰,0:0,1:1
2015-10-25,周六062,意甲,卡尔皮(-1)VS博洛尼亚,1:0,1:2
2015-10-24,周六020,意甲,恩波利(-1)VS热那亚,1:0,2:0
2015-10-19,周日064,意甲,国际米兰(-1)VS尤文图斯,0:0,0:0
2015-10-18,周日034,意甲,萨索洛(+1)VS拉齐奥,1:0,2:1
2015-10-18,周日033,意甲,那不勒斯(-1)VS佛罗伦萨,0:0,2:1
2015-10-18,周日032,意甲,维罗纳(-1)VS乌迪内斯,1:0,1:1
2015-10-18,周日031,意甲,热那亚(-1)VS切沃,2:1,3:2
2015-10-18,周日030,意甲,弗洛西诺(+1)VS桑普,0:0,2:0
2015-10-18,周日029,意甲,亚特兰大(-1)VS卡尔皮,2:0,3:0
2015-10-18,周日015,意甲,博洛尼亚(-1)VS巴勒莫,0:1,0:1
2015-10-18,周六082,意甲,都灵(-1)VSAC米兰,0:0,1:1
2015-10-18,周六062,意甲,罗马(-1)VS恩波利,0:0,3:1
2015-10-05,周日065,意甲,AC米兰(+1)VS那不勒斯,0:1,0:4
2015-10-05,周日064,意甲,佛罗伦萨(-1)VS亚特兰大,2:0,3:0
2015-10-05,周日051,意甲,拉齐奥(-1)VS弗洛西诺,0:0,2:0
2015-10-05,周日050,意甲,尤文图斯(-1)VS博洛尼亚,1:1,3:1
2015-10-04,周日028,意甲,巴勒莫(+1)VS罗马,0:3,2:4
2015-10-04,周日027,意甲,乌迪内斯(-1)VS热那亚,0:0,1:1
2015-10-04,周日026,意甲,桑普(+1)VS国际米兰,0:0,1:1
2015-10-04,周日014,意甲,恩波利(-1)VS萨索洛,0:0,1:0
2015-10-04,周六076,意甲,切沃(-1)VS维罗纳,0:0,1:1
2015-10-04,周六060,意甲,卡尔皮(+1)VS都灵,0:0,2:1
2015-09-29,周一012,意甲,亚特兰大(-1)VS桑普,1:0,2:1
2015-09-29,周一003,意甲,弗洛西诺(+1)VS恩波利,0:0,2:0
2015-09-28,周日059,意甲,国际米兰(-1)VS佛罗伦萨,0:3,1:4
2015-09-27,周日030,意甲,萨索洛(-1)VS切沃,1:1,1:1
2015-09-27,周日029,意甲,维罗纳(+1)VS拉齐奥,1:0,1:2
2015-09-27,周日028,意甲,都灵(-1)VS巴勒莫,1:0,2:1
2015-09-27,周日027,意甲,博洛尼亚(-1)VS乌迪内斯,1:0,1:2
2015-09-27,周日013,意甲,热那亚(+1)VSAC米兰,1:0,1:0
2015-09-27,周六077,意甲,那不勒斯(-1)VS尤文图斯,1:0,2:1
2015-09-27,周六059,意甲,罗马(-1)VS卡尔皮,3:1,5:1
2015-09-25,周四011,意甲,恩波利(-1)VS亚特兰大,0:1,0:1
2015-09-24,周三059,意甲,巴勒莫(-1)VS萨索洛,0:1,0:1
2015-09-24,周三058,意甲,桑普(+1)VS罗马,0:0,2:1
2015-09-24,周三057,意甲,拉齐奥(-1)VS热那亚,1:0,2:0
