date,weekday,league,home_away,half,overtime
2017-05-13,周六008,日乙,千叶市原(-1)VS长崎航海,1:0,5:0
2017-05-13,周六007,日乙,群马温泉(+1)VS爱媛FC,0:0,0:3
2017-05-13,周六006,日乙,大分三神(+1)VS名古屋鲸,1:0,4:1
2017-05-13,周六005,日乙,水户蜀葵(+1)VS横滨FC,0:0,0:0
2017-05-13,周六004,日乙,松本山雅(-1)VS町田泽维,1:0,1:1
2017-05-13,周六003,日乙,赞岐釜玉(+1)VS东京绿茵,0:0,0:0
2017-05-13,周六002,日乙,福冈黄蜂(-1)VS冈山绿雉,0:0,1:0
2017-05-13,周六001,日乙,山口雷诺(-1)VS京都,0:1,1:1
2017-05-07,周日016,日乙,东京绿茵(-1)VS横滨FC,1:1,1:1
2017-05-07,周日015,日乙,熊本深红(-1)VS群马温泉,0:1,1:2
2017-05-07,周日014,日乙,京都(-1)VS赞岐釜玉,1:0,1:0
2017-05-07,周日013,日乙,町田泽维(+1)VS湘南海洋,0:0,0:0
2017-05-07,周日012,日乙,岐阜FC(-1)VS大分三神,0:0,1:2
2017-05-07,周日011,日乙,爱媛FC(-1)VS山口雷诺,0:1,2:1
2017-05-07,周日007,日乙,山形山神(+1)VS名古屋鲸,0:0,0:0
2017-05-07,周日006,日乙,冈山绿雉(+1)VS德岛漩涡,2:1,3:2
2017-05-07,周日003,日乙,金泽塞维(+1)VS千叶市原,1:0,2:1
2017-05-07,周日002,日乙,长崎航海(-1)VS水户蜀葵,0:0,0:0
2017-05-07,周日001,日乙,松本山雅(-1)VS福冈黄蜂,0:1,0:1
2017-05-03,周三023,日乙,横滨FC(-1)VS爱媛FC,2:0,4:0
2017-05-03,周三021,日乙,德岛漩涡(-1)VS福冈黄蜂,1:1,2:1
2017-05-03,周三020,日乙,湘南海洋(-1)VS山口雷诺,1:0,1:0
2017-05-03,周三010,日乙,东京绿茵(-1)VS金泽塞维,0:0,2:1
2017-05-03,周三009,日乙,群马温泉(+1)VS岐阜FC,0:2,0:2
2017-05-03,周三008,日乙,名古屋鲸(-1)VS京都,0:1,1:1
2017-05-03,周三007,日乙,町田泽维(-1)VS熊本深红,1:0,2:1
2017-05-03,周三004,日乙,大分三神(+1)VS松本山雅,0:0,0:0
2017-05-03,周三003,日乙,山形山神(-1)VS水户蜀葵,0:0,0:0
2017-05-03,周三002,日乙,赞岐釜玉(+1)VS千叶市原,0:0,1:1
2017-05-03,周三001,日乙,长崎航海(-1)VS冈山绿雉,2:0,3:0
2017-04-29,周六014,日乙,群马温泉(+1)VS名古屋鲸,1:0,1:4
2017-04-29,周六012,日乙,松本山雅(-1)VS赞岐釜玉,1:0,4:0
2017-04-29,周六011,日乙,岐阜FC(-1)VS金泽塞维,1:0,1:0
2017-04-29,周六008,日乙,熊本深红(+1)VS横滨FC,1:3,1:4
2017-04-29,周六007,日乙,千叶市原(-1)VS德岛漩涡,1:0,2:0
2017-04-29,周六006,日乙,大分三神(-1)VS京都,0:1,1:3
2017-04-29,周六005,日乙,水户蜀葵(-1)VS町田泽维,2:0,3:2
2017-04-29,周六004,日乙,福冈黄蜂(-1)VS东京绿茵,0:0,1:0
2017-04-29,周六003,日乙,山口雷诺(-1)VS长崎航海,0:0,0:3
2017-04-29,周六002,日乙,冈山绿雉(+1)VS湘南海洋,0:1,0:2
2017-04-29,周六001,日乙,爱媛FC(-1)VS山形山神,2:0,2:0
2017-04-23,周日005,日乙,金泽塞维(-1)VS熊本深红,0:0,0:2
2017-04-23,周日002,日乙,赞岐釜玉(+1)VS岐阜FC,0:2,1:3
2017-04-23,周日001,日乙,冈山绿雉(+1)VS山形山神,1:0,2:1
2017-04-22,周六018,日乙,横滨FC(+1)VS千叶市原,0:0,4:0
2017-04-22,周六016,日乙,湘南海洋(-1)VS大分三神,0:1,0:1
2017-04-22,周六011,日乙,东京绿茵(-1)VS群马温泉,1:0,3:1
2017-04-22,周六010,日乙,京都(+1)VS松本山雅,0:0,1:1
2017-04-22,周六009,日乙,町田泽维(-1)VS德岛漩涡,0:1,0:1
2017-04-22,周六008,日乙,爱媛FC(-1)VS长崎航海,0:0,1:0
2017-04-22,周六005,日乙,名古屋鲸(-1)VS山口雷诺,0:2,0:2
2017-04-22,周六001,日乙,水户蜀葵(+1)VS福冈黄蜂,1:0,1:1
2017-04-16,周日016,日乙,熊本深红(+1)VS松本山雅,1:0,2:0
2017-04-16,周日003,日乙,赞岐釜玉(+1)VS冈山绿雉,0:0,1:1
2017-04-15,周六014,日乙,长崎航海(+1)VS福冈黄蜂,0:0,0:1
2017-04-15,周六010,日乙,湘南海洋(-1)VS岐阜FC,1:0,3:3
2017-04-15,周六007,日乙,群马温泉(+1)VS水户蜀葵,0:1,0:1
2017-04-15,周六006,日乙,京都(-1)VS爱媛FC,0:1,3:2
2017-04-15,周六005,日乙,町田泽维(-1)VS横滨FC,0:0,1:0
2017-04-15,周六004,日乙,德岛漩涡(+1)VS名古屋鲸,0:0,2:2
2017-04-15,周六003,日乙,山口雷诺(+1)VS千叶市原,0:0,0:1
2017-04-15,周六002,日乙,大分三神(-1)VS金泽塞维,0:0,1:0
2017-04-15,周六001,日乙,山形山神(-1)VS东京绿茵,0:0,1:0
2017-04-09,周日006,日乙,山形山神(-1)VS大分三神,2:0,3:2
2017-04-09,周日002,日乙,爱媛FC(-1)VS熊本深红,0:0,1:0
2017-04-09,周日001,日乙,东京绿茵(+1)VS湘南海洋,1:2,2:3
2017-04-08,周六021,日乙,冈山绿雉(-1)VS金泽塞维,0:0,0:1
2017-04-08,周六017,日乙,福冈黄蜂(-1)VS町田泽维,0:0,1:3
2017-04-08,周六015,日乙,横滨FC(-1)VS京都,0:0,2:0
2017-04-08,周六010,日乙,千叶市原(-1)VS群马温泉,0:1,1:1
2017-04-08,周六005,日乙,名古屋鲸(-1)VS赞岐釜玉,0:0,2:1
2017-04-08,周六004,日乙,松本山雅(-1)VS长崎航海,2:0,3:0
2017-04-08,周六003,日乙,岐阜FC(-1)VS水户蜀葵,0:0,2:1
2017-04-08,周六001,日乙,山口雷诺(+1)VS德岛漩涡,0:0,1:1
2017-04-02,周日005,日乙,赞岐釜玉(+1)VS湘南海洋,3:0,3:0
2017-04-02,周日004,日乙,冈山绿雉(-1)VS东京绿茵,0:0,0:1
2017-04-02,周日003,日乙,福冈黄蜂(-1)VS横滨FC,0:0,0:0
2017-04-02,周日002,日乙,金泽塞维(-1)VS群马温泉,0:0,2:0
2017-04-02,周日001,日乙,长崎航海(+1)VS山形山神,1:0,2:0
2017-04-01,周六017,日乙,名古屋鲸(-1)VS熊本深红,3:0,5:1
2017-04-01,周六008,日乙,德岛漩涡(+1)VS松本山雅,0:0,0:2
2017-04-01,周六007,日乙,大分三神(-1)VS爱媛FC,0:0,1:1
2017-04-01,周六006,日乙,千叶市原(-1)VS京都,1:1,2:2
2017-04-01,周六005,日乙,町田泽维(-1)VS岐阜FC,0:0,0:1
2017-04-01,周六001,日乙,水户蜀葵(-1)VS山口雷诺,0:0,1:1
2017-03-26,周日006,日乙,群马温泉(+1)VS冈山绿雉,1:1,1:2
2017-03-26,周日005,日乙,山形山神(+1)VS福冈黄蜂,0:0,0:0
2017-03-26,周日004,日乙,松本山雅(-1)VS名古屋鲸,1:0,1:2
2017-03-26,周日003,日乙,金泽塞维(+1)VS町田泽维,0:2,2:2
2017-03-26,周日002,日乙,熊本深红(+1)VS大分三神,0:1,0:1
2017-03-26,周日001,日乙,山口雷诺(-1)VS赞岐釜玉,1:0,1:0
2017-03-25,周六006,日乙,横滨FC(-1)VS德岛漩涡,0:2,0:2
2017-03-25,周六005,日乙,湘南海洋(-1)VS千叶市原,1:0,2:0
2017-03-25,周六003,日乙,东京绿茵(-1)VS岐阜FC,0:0,1:0
2017-03-25,周六002,日乙,京都(-1)VS长崎航海,0:1,0:1
2017-03-25,周六001,日乙,水户蜀葵(-1)VS爱媛FC,1:0,1:0
2017-03-19,周日009,日乙,爱媛FC(+1)VS湘南海洋,0:0,0:1
2017-03-19,周日007,日乙,群马温泉(+1)VS町田泽维,0:0,0:1
2017-03-19,周日006,日乙,山口雷诺(-1)VS东京绿茵,0:1,0:2
2017-03-19,周日005,日乙,山形山神(-1)VS赞岐釜玉,0:0,0:0
2017-03-19,周日004,日乙,松本山雅(-1)VS千叶市原,1:0,3:1
2017-03-19,周日003,日乙,岐阜FC(+1)VS横滨FC,1:1,1:2
2017-03-19,周日002,日乙,福冈黄蜂(-1)VS熊本深红,0:0,2:1
2017-03-19,周日001,日乙,冈山绿雉(+1)VS京都,0:0,2:1
2017-03-18,周六014,日乙,长崎航海(-1)VS金泽塞维,2:1,2:1
2017-03-18,周六006,日乙,大分三神(-1)VS德岛漩涡,0:1,0:1
2017-03-18,周六005,日乙,名古屋鲸(-1)VS水户蜀葵,2:0,2:1
2017-03-12,周日009,日乙,横滨FC(-1)VS群马温泉,1:0,1:0
2017-03-12,周日008,日乙,德岛漩涡(-1)VS长崎航海,0:1,3:1
2017-03-12,周日007,日乙,赞岐釜玉(+1)VS爱媛FC,1:0,2:2
2017-03-12,周日006,日乙,町田泽维(-1)VS冈山绿雉,0:0,1:1
2017-03-12,周日005,日乙,岐阜FC(+1)VS松本山雅,0:1,0:1
2017-03-12,周日004,日乙,福冈黄蜂(-1)VS京都,1:0,2:1
2017-03-12,周日003,日乙,金泽塞维(+1)VS湘南海洋,0:0,0:0
2017-03-12,周日002,日乙,熊本深红(+1)VS山形山神,0:1,1:1
2017-03-12,周日001,日乙,大分三神(-1)VS山口雷诺,1:0,2:0
2017-03-11,周六006,日乙,东京绿茵(-1)VS水户蜀葵,1:0,4:0
2017-03-11,周六001,日乙,千叶市原(+1)VS名古屋鲸,1:0,2:0
2017-03-05,周日008,日乙,东京绿茵(-1)VS大分三神,1:0,1:0
2017-03-05,周日007,日乙,山口雷诺(-1)VS福冈黄蜂,0:2,1:2
2017-03-05,周日006,日乙,爱媛FC(+1)VS松本山雅,0:0,0:0
2017-03-05,周日003,日乙,冈山绿雉(-1)VS熊本深红,0:0,1:1
2017-03-05,周日002,日乙,长崎航海(-1)VS横滨FC,0:0,1:1
2017-03-05,周日001,日乙,赞岐釜玉(+1)VS町田泽维,0:1,2:2
2017-03-04,周六015,日乙,湘南海洋(-1)VS群马温泉,1:0,3:1
2017-03-04,周六009,日乙,京都(-1)VS德岛漩涡,0:0,1:0
2017-03-04,周六006,日乙,名古屋鲸(-1)VS岐阜FC,0:0,1:1
2017-03-04,周六005,日乙,水户蜀葵(-1)VS金泽塞维,1:0,4:0
2017-03-04,周六004,日乙,千叶市原(-1)VS山形山神,0:0,1:1
2017-02-26,周日012,日乙,爱媛FC(-1)VS金泽塞维,1:0,1:0
2017-02-26,周日010,日乙,横滨FC(+1)VS松本山雅,1:0,1:0
2017-02-26,周日009,日乙,德岛漩涡(-1)VS东京绿茵,1:0,1:0
2017-02-26,周日008,日乙,名古屋鲸(-1)VS冈山绿雉,1:0,2:0
2017-02-26,周日007,日乙,水户蜀葵(+1)VS湘南海洋,0:0,0:1
2017-02-26,周日006,日乙,京都(-1)VS山形山神,0:1,1:2
2017-02-26,周日005,日乙,町田泽维(-1)VS千叶市原,0:1,0:1
2017-02-26,周日004,日乙,岐阜FC(+1)VS山口雷诺,1:2,2:2
2017-02-26,周日003,日乙,长崎航海(-1)VS群马温泉,2:0,4:0
2017-02-26,周日002,日乙,熊本深红(-1)VS赞岐釜玉,1:0,2:1
2017-02-26,周日001,日乙,福冈黄蜂(-1)VS大分三神,1:1,1:2
2016-12-04,周日003,日乙,大阪樱花(-1)VS冈山绿雉,0:0,1:0
2016-12-04,周日001,日乙,金泽塞维(-1)VS枥木SC,1:0,2:0
2016-11-27,周日005,日乙,松本山雅(-1)VS冈山绿雉,0:1,1:2
2016-11-27,周日004,日乙,大阪樱花(-1)VS京都,1:0,1:1
2016-11-27,周日001,日乙,枥木SC(-1)VS金泽塞维,0:0,0:1
2016-11-20,周日011,日乙,长崎航海(+1)VS京都,0:1,0:2
2016-11-20,周日010,日乙,德岛漩涡(+1)VS清水鼓动,1:1,1:2
2016-11-20,周日009,日乙,山形山神(-1)VS北九州,0:0,3:0
2016-11-20,周日008,日乙,水户蜀葵(-1)VS山口雷诺,0:1,0:2
2016-11-20,周日007,日乙,松本山雅(-1)VS横滨FC,1:1,3:2
2016-11-20,周日006,日乙,赞岐釜玉(+1)VS千叶市原,1:0,1:1
2016-11-20,周日005,日乙,岐阜FC(-1)VS东京绿茵,2:2,4:2
2016-11-20,周日004,日乙,冈山绿雉(-1)VS群马温泉,3:1,3:3
2016-11-20,周日003,日乙,爱媛FC(-1)VS町田泽维,0:1,0:1
2016-11-20,周日002,日乙,札幌冈萨(-1)VS金泽塞维,0:0,0:0
2016-11-20,周日001,日乙,大阪樱花(-1)VS熊本深红,0:0,1:0
2016-11-12,周六017,日乙,长崎航海(-1)VS赞岐釜玉,1:0,1:2
2016-11-12,周六015,日乙,东京绿茵(+1)VS大阪樱花,0:1,1:2
2016-11-12,周六011,日乙,群马温泉(+1)VS德岛漩涡,0:3,0:3
2016-11-12,周六010,日乙,清水鼓动(-1)VS冈山绿雉,2:0,2:1
2016-11-12,周六008,日乙,熊本深红(-1)VS岐阜FC,1:0,1:0
2016-11-12,周六007,日乙,京都(-1)VS爱媛FC,0:0,0:1
2016-11-12,周六006,日乙,北九州(-1)VS水户蜀葵,0:0,2:2
2016-11-12,周六005,日乙,町田泽维(+1)VS松本山雅,2:0,2:1
2016-11-12,周六003,日乙,横滨FC(-1)VS金泽塞维,0:0,0:0
2016-11-12,周六002,日乙,山口雷诺(-1)VS山形山神,1:1,2:2
2016-11-12,周六001,日乙,千叶市原(+1)VS札幌冈萨,1:0,1:2
2016-11-06,周日016,日乙,群马温泉(+1)VS山口雷诺,0:0,2:0
2016-11-06,周日015,日乙,大阪樱花(-1)VS爱媛FC,0:0,1:0
2016-11-06,周日014,日乙,金泽塞维(+1)VS千叶市原,1:0,1:2
2016-11-06,周日008,日乙,松本山雅(-1)VS东京绿茵,2:0,2:0
2016-11-06,周日007,日乙,德岛漩涡(+1)VS札幌冈萨,1:1,2:1
2016-11-06,周日006,日乙,熊本深红(+1)VS京都,0:2,1:2
2016-11-06,周日005,日乙,山形山神(-1)VS长崎航海,0:0,1:0
2016-11-06,周日004,日乙,赞岐釜玉(+1)VS清水鼓动,0:1,1:2
2016-11-06,周日003,日乙,北九州(+1)VS町田泽维,0:1,1:3
2016-11-06,周日002,日乙,岐阜FC(+1)VS横滨FC,0:0,2:0
2016-11-06,周日001,日乙,冈山绿雉(-1)VS水户蜀葵,0:0,1:2
2016-11-03,周四020,日乙,岐阜FC(-1)VS群马温泉,0:1,2:1
2016-11-03,周四019,日乙,千叶市原(+1)VS大阪樱花,1:0,3:0
2016-11-03,周四018,日乙,东京绿茵(+1)VS山口雷诺,1:2,2:2
2016-11-03,周四017,日乙,清水鼓动(-1)VS京都,1:0,4:1
2016-11-03,周四016,日乙,松本山雅(-1)VS熊本深红,0:0,1:0
2016-11-03,周四015,日乙,町田泽维(+1)VS冈山绿雉,1:1,1:1
2016-11-03,周四014,日乙,爱媛FC(-1)VS金泽塞维,1:0,3:1
2016-11-03,周四013,日乙,札幌冈萨(-1)VS赞岐釜玉,4:1,4:1
2016-11-03,周四003,日乙,横滨FC(-1)VS山形山神,1:0,2:1
2016-11-03,周四002,日乙,长崎航海(-1)VS北九州,0:0,0:0
2016-11-03,周四001,日乙,水户蜀葵(-1)VS德岛漩涡,0:1,0:3
2016-10-30,周日013,日乙,东京绿茵(+1)VS爱媛FC,0:0,1:1
2016-10-30,周日010,日乙,熊本深红(+1)VS札幌冈萨,1:0,2:0
2016-10-30,周日009,日乙,山口雷诺(-1)VS横滨FC,0:1,0:2
2016-10-30,周日008,日乙,京都(-1)VS冈山绿雉,1:0,2:0
2016-10-30,周日007,日乙,町田泽维(-1)VS赞岐釜玉,0:1,0:1
2016-10-30,周日005,日乙,山形山神(+1)VS松本山雅,0:0,0:1
2016-10-30,周日004,日乙,北九州(-1)VS岐阜FC,2:1,2:1
2016-10-30,周日003,日乙,大阪樱花(-1)VS水户蜀葵,1:1,2:2
2016-10-30,周日002,日乙,金泽塞维(-1)VS德岛漩涡,0:0,0:0
2016-10-30,周日001,日乙,千叶市原(-1)VS长崎航海,0:0,0:0
2016-10-29,周六014,日乙,群马温泉(+1)VS清水鼓动,0:2,0:4
2016-10-23,周日014,日乙,德岛漩涡(+1)VS千叶市原,1:0,1:0
2016-10-23,周日008,日乙,松本山雅(-1)VS爱媛FC,0:0,1:1
2016-10-23,周日007,日乙,冈山绿雉(-1)VS金泽塞维,0:0,1:2
2016-10-23,周日006,日乙,大阪樱花(-1)VS山形山神,1:0,2:2
2016-10-23,周日005,日乙,横滨FC(-1)VS群马温泉,1:2,3:2
2016-10-23,周日004,日乙,长崎航海(-1)VS山口雷诺,0:0,2:1
2016-10-23,周日003,日乙,清水鼓动(-1)VS北九州,1:0,2:0
2016-10-23,周日002,日乙,水户蜀葵(+1)VS京都,0:0,1:1
2016-10-23,周日001,日乙,赞岐釜玉(-1)VS熊本深红,0:0,0:0
2016-10-22,周六011,日乙,岐阜FC(+1)VS町田泽维,0:0,1:2
2016-10-22,周六010,日乙,札幌冈萨(-1)VS东京绿茵,0:1,1:2
2016-10-16,周日018,日乙,群马温泉(+1)VS长崎航海,1:0,3:0
2016-10-16,周日015,日乙,爱媛FC(+1)VS札幌冈萨,0:1,2:2
2016-10-16,周日014,日乙,山口雷诺(-1)VS德岛漩涡,0:1,2:1
2016-10-16,周日012,日乙,金泽塞维(+1)VS清水鼓动,0:1,0:3
2016-10-16,周日011,日乙,水户蜀葵(-1)VS横滨FC,1:1,1:1
2016-10-16,周日010,日乙,千叶市原(+1)VS松本山雅,0:2,0:3
2016-10-16,周日009,日乙,町田泽维(-1)VS熊本深红,0:0,1:0
2016-10-16,周日005,日乙,京都(-1)VS岐阜FC,0:0,1:0
2016-10-16,周日003,日乙,山形山神(-1)VS东京绿茵,1:0,1:0
2016-10-16,周日002,日乙,北九州(-1)VS赞岐釜玉,1:0,3:0
2016-10-16,周日001,日乙,冈山绿雉(+1)VS大阪樱花,1:1,1:1
2016-10-08,周六013,日乙,金泽塞维(+1)VS山口雷诺,0:0,1:0
2016-10-08,周六011,日乙,东京绿茵(-1)VS北九州,1:1,1:1
2016-10-08,周六010,日乙,熊本深红(-1)VS群马温泉,1:0,1:1
2016-10-08,周六009,日乙,千叶市原(-1)VS京都,0:2,0:3
2016-10-08,周六007,日乙,清水鼓动(-1)VS町田泽维,1:0,2:0
2016-10-08,周六006,日乙,松本山雅(-1)VS冈山绿雉,0:0,1:1
2016-10-08,周六005,日乙,德岛漩涡(-1)VS赞岐釜玉,0:0,0:0
2016-10-08,周六004,日乙,山形山神(-1)VS爱媛FC,0:1,2:2
2016-10-08,周六003,日乙,大阪樱花(-1)VS岐阜FC,2:0,3:2
2016-10-08,周六002,日乙,横滨FC(-1)VS长崎航海,2:1,2:2
2016-10-08,周六001,日乙,札幌冈萨(-1)VS水户蜀葵,1:0,1:0
2016-10-02,周日017,日乙,爱媛FC(-1)VS横滨FC,1:0,3:0
2016-10-02,周日016,日乙,岐阜FC(+1)VS冈山绿雉,0:3,0:5
2016-10-02,周日015,日乙,町田泽维(-1)VS东京绿茵,2:0,2:1
2016-10-02,周日014,日乙,京都(-1)VS金泽塞维,0:0,0:0
2016-10-02,周日007,日乙,山口雷诺(-1)VS熊本深红,0:2,0:2
2016-10-02,周日006,日乙,北九州(+1)VS札幌冈萨,0:0,0:0
2016-10-02,周日005,日乙,大阪樱花(-1)VS清水鼓动,0:0,1:2
2016-10-02,周日004,日乙,长崎航海(-1)VS德岛漩涡,0:1,1:2
2016-10-02,周日003,日乙,群马温泉(+1)VS千叶市原,0:0,2:1
2016-10-02,周日002,日乙,水户蜀葵(-1)VS山形山神,0:0,1:0
2016-10-02,周日001,日乙,赞岐釜玉(+1)VS松本山雅,2:3,2:4
2016-09-26,周一001,日乙,札幌冈萨(-1)VS町田泽维,2:1,3:2
2016-09-25,周日022,日乙,德岛漩涡(+1)VS大阪樱花,0:0,0:1
2016-09-25,周日021,日乙,爱媛FC(-1)VS水户蜀葵,0:1,1:1
2016-09-25,周日017,日乙,山口雷诺(-1)VS岐阜FC,0:2,2:3
2016-09-25,周日016,日乙,京都(-1)VS北九州,0:0,0:0
2016-09-25,周日011,日乙,金泽塞维(-1)VS群马温泉,2:0,3:1
2016-09-25,周日010,日乙,东京绿茵(+1)VS千叶市原,1:0,1:1
2016-09-25,周日009,日乙,熊本深红(+1)VS山形山神,0:0,0:0
2016-09-25,周日005,日乙,松本山雅(-1)VS清水鼓动,1:0,1:0
2016-09-25,周日004,日乙,冈山绿雉(-1)VS长崎航海,0:0,0:0
2016-09-25,周日001,日乙,赞岐釜玉(+1)VS横滨FC,0:0,1:0
2016-09-18,周日015,日乙,长崎航海(+1)VS札幌冈萨,0:0,0:0
2016-09-18,周日013,日乙,群马温泉(+1)VS松本山雅,1:0,1:1
2016-09-18,周日012,日乙,熊本深红(+1)VS冈山绿雉,0:0,0:0
2016-09-18,周日011,日乙,岐阜FC(+1)VS爱媛FC,0:1,2:1
2016-09-18,周日008,日乙,金泽塞维(+1)VS町田泽维,0:1,1:2
2016-09-18,周日007,日乙,山形山神(-1)VS德岛漩涡,2:1,2:1
2016-09-18,周日006,日乙,横滨FC(+1)VS京都,1:0,2:0
2016-09-18,周日004,日乙,东京绿茵(-1)VS赞岐釜玉,1:1,3:2
2016-09-18,周日003,日乙,清水鼓动(-1)VS水户蜀葵,0:0,2:1
2016-09-18,周日002,日乙,千叶市原(-1)VS山口雷诺,0:0,1:1
2016-09-18,周日001,日乙,北九州(+1)VS大阪樱花,0:0,0:1
2016-09-11,周日013,日乙,爱媛FC(-1)VS熊本深红,1:0,1:0
2016-09-11,周日012,日乙,大阪樱花(-1)VS长崎航海,0:0,2:0
2016-09-11,周日009,日乙,松本山雅(-1)VS京都,1:0,2:0
2016-09-11,周日008,日乙,清水鼓动(-1)VS山形山神,1:0,3:1
2016-09-11,周日007,日乙,水户蜀葵(-1)VS东京绿茵,0:1,1:1
2016-09-11,周日006,日乙,赞岐釜玉(-1)VS金泽塞维,1:0,1:1
2016-09-11,周日005,日乙,北九州(+1)VS德岛漩涡,0:0,0:1
2016-09-11,周日004,日乙,町田泽维(-1)VS横滨FC,1:0,1:1
2016-09-11,周日003,日乙,岐阜FC(+1)VS千叶市原,0:0,0:2
2016-09-11,周日002,日乙,冈山绿雉(-1)VS山口雷诺,0:0,1:0
2016-09-11,周日001,日乙,札幌冈萨(-1)VS群马温泉,1:1,3:1
2016-09-07,周三002,日乙,长崎航海(-1)VS水户蜀葵,1:1,1:1
2016-09-07,周三001,日乙,熊本深红(+1)VS横滨FC,0:0,0:1
2016-08-31,周三001,日乙,熊本深红(+1)VS爱媛FC,1:0,1:2
2016-08-25,周四001,日乙,札幌冈萨(-1)VS熊本深红,0:0,1:0
2016-08-21,周日012,日乙,熊本深红(-1)VS北九州,0:4,1:6
2016-08-21,周日011,日乙,山口雷诺(+1)VS松本山雅,0:0,0:0
2016-08-21,周日010,日乙,京都(+1)VS札幌冈萨,0:0,0:0
2016-08-21,周日009,日乙,町田泽维(-1)VS群马温泉,0:0,0:0
2016-08-21,周日007,日乙,金泽塞维(+1)VS大阪樱花,0:1,1:3
2016-08-21,周日006,日乙,横滨FC(+1)VS清水鼓动,0:0,0:2
2016-08-21,周日005,日乙,长崎航海(-1)VS爱媛FC,0:0,1:1
2016-08-21,周日004,日乙,德岛漩涡(-1)VS东京绿茵,3:0,3:1
2016-08-21,周日003,日乙,山形山神(-1)VS岐阜FC,0:1,1:1
2016-08-21,周日002,日乙,水户蜀葵(-1)VS赞岐釜玉,1:1,3:2
2016-08-21,周日001,日乙,千叶市原(-1)VS冈山绿雉,1:0,2:0
2016-08-15,周一001,日乙,群马温泉(+1)VS水户蜀葵,0:1,2:1
2016-08-14,周日011,日乙,熊本深红(+1)VS千叶市原,1:0,3:0
2016-08-14,周日010,日乙,京都(-1)VS町田泽维,0:0,1:0
2016-08-14,周日009,日乙,冈山绿雉(-1)VS赞岐釜玉,1:1,3:1
2016-08-14,周日008,日乙,大阪樱花(-1)VS松本山雅,0:1,0:1
2016-08-14,周日006,日乙,长崎航海(-1)VS金泽塞维,0:0,0:0
2016-08-14,周日005,日乙,东京绿茵(-1)VS横滨FC,0:0,0:2
2016-08-14,周日004,日乙,清水鼓动(-1)VS山口雷诺,1:1,2:2
2016-08-14,周日003,日乙,北九州(+1)VS爱媛FC,1:0,1:1
2016-08-14,周日002,日乙,岐阜FC(+1)VS德岛漩涡,0:1,1:1
2016-08-14,周日001,日乙,札幌冈萨(-1)VS山形山神,1:0,3:1
2016-08-11,周四011,日乙,德岛漩涡(+1)VS町田泽维,1:1,1:1
2016-08-11,周四010,日乙,山口雷诺(+1)VS大阪樱花,0:1,0:2
2016-08-11,周四009,日乙,爱媛FC(+1)VS冈山绿雉,0:0,1:1
2016-08-11,周四008,日乙,横滨FC(+1)VS札幌冈萨,0:0,1:0
2016-08-11,周四007,日乙,东京绿茵(-1)VS金泽塞维,1:1,4:1
2016-08-11,周四006,日乙,清水鼓动(-1)VS长崎航海,0:0,2:0
2016-08-11,周四005,日乙,山形山神(-1)VS京都,0:0,0:0
2016-08-11,周四004,日乙,水户蜀葵(-1)VS熊本深红,0:1,1:1
2016-08-11,周四003,日乙,松本山雅(-1)VS岐阜FC,1:0,1:1
2016-08-11,周四002,日乙,赞岐釜玉(-1)VS群马温泉,1:2,1:3
2016-08-11,周四001,日乙,北九州(+1)VS千叶市原,0:1,0:2
