date,weekday,league,home_away,half,overtime
2015-07-11,周六001,日职,湘南海洋(-1)VS名古屋鲸,1:0,2:1
2015-06-27,周六009,日职,神户胜利(+1)VS横滨水手,1:1,1:1
2015-06-27,周六008,日职,甲府风林(+1)VS柏太阳神,0:0,1:1
2015-06-27,周六007,日职,仙台七夕(-1)VS名古屋鲸,1:0,2:0
2015-06-27,周六006,日职,浦和红钻(-1)VS新泻天鹅,2:0,5:2
2015-06-27,周六005,日职,鸟栖沙岩(+1)VS广岛三箭,1:0,2:2
2015-06-27,周六004,日职,山形山神(+1)VS大阪钢巴,0:0,1:3
2015-06-27,周六003,日职,松本山雅(+1)VS湘南海洋,0:0,2:3
2015-06-27,周六002,日职,鹿岛鹿角(-1)VS川崎前锋,1:2,2:3
2015-06-27,周六001,日职,东京FC(-1)VS清水鼓动,1:0,3:2
2015-06-23,周二001,日职,柏太阳神(+1)VS大阪钢巴,1:0,1:0
2015-06-20,周六011,日职,横滨水手(+1)VS鹿岛鹿角,0:2,0:3
2015-06-20,周六010,日职,神户胜利(+1)VS浦和红钻,0:1,1:1
2015-06-20,周六009,日职,湘南海洋(-1)VS新泻天鹅,1:0,1:3
2015-06-20,周六008,日职,清水鼓动(-1)VS甲府风林,0:1,0:2
2015-06-20,周六007,日职,广岛三箭(-1)VS山形山神,4:0,5:1
2015-06-20,周六006,日职,鸟栖沙岩(+1)VS东京FC,1:0,1:2
2015-06-20,周六005,日职,名古屋鲸(-1)VS柏太阳神,0:0,1:0
2015-06-20,周六004,日职,川崎前锋(-1)VS松本山雅,1:0,2:0
2015-06-20,周六003,日职,大阪钢巴(-1)VS仙台七夕,1:0,1:1
2015-06-07,周日013,日职,甲府风林(+1)VS横滨水手,0:1,1:1
2015-06-07,周日012,日职,仙台七夕(-1)VS鸟栖沙岩,0:0,5:0
2015-06-07,周日011,日职,浦和红钻(-1)VS清水鼓动,0:0,1:0
2015-06-07,周日010,日职,新泻天鹅(-1)VS名古屋鲸,1:1,1:1
2015-06-07,周日009,日职,山形山神(+1)VS鹿岛鹿角,1:1,2:2
2015-06-07,周日008,日职,松本山雅(+1)VS东京FC,0:2,1:2
2015-06-07,周日007,日职,川崎前锋(-1)VS湘南海洋,0:1,2:1
2015-06-07,周日006,日职,柏太阳神(-1)VS广岛三箭,1:1,2:3
2015-06-07,周日005,日职,大阪钢巴(-1)VS神户胜利,0:0,0:0
2015-06-03,周三007,日职,柏太阳神(+1)VS浦和红钻,2:1,3:3
2015-06-03,周三006,日职,大阪钢巴(-1)VS鹿岛鹿角,1:0,2:0
2015-05-30,周六013,日职,横滨水手(+1)VS大阪钢巴,1:0,1:1
2015-05-30,周六012,日职,湘南海洋(+1)VS广岛三箭,0:0,0:0
2015-05-30,周六011,日职,清水鼓动(+1)VS川崎前锋,2:1,5:2
2015-05-30,周六010,日职,鸟栖沙岩(+1)VS浦和红钻,1:0,1:6
2015-05-30,周六009,日职,鹿岛鹿角(-1)VS松本山雅,2:1,3:1
2015-05-30,周六008,日职,东京FC(-1)VS柏太阳神,1:0,2:1
2015-05-30,周六007,日职,神户胜利(-1)VS仙台七夕,0:1,0:1
2015-05-30,周六005,日职,名古屋鲸(-1)VS山形山神,0:0,0:0
2015-05-30,周六004,日职,新泻天鹅(-1)VS甲府风林,0:1,0:2
2015-05-23,周六008,日职,浦和红钻(-1)VS鹿岛鹿角,0:0,2:1
2015-05-23,周六007,日职,广岛三箭(-1)VS新泻天鹅,2:1,4:2
2015-05-23,周六006,日职,松本山雅(+1)VS横滨水手,0:2,0:3
2015-05-23,周六005,日职,川崎前锋(-1)VS鸟栖沙岩,1:1,3:2
2015-05-23,周六004,日职,东京FC(-1)VS名古屋鲸,0:0,0:1
2015-05-23,周六003,日职,仙台七夕(-1)VS甲府风林,0:0,0:1
2015-05-23,周六002,日职,湘南海洋(-1)VS清水鼓动,0:0,4:0
2015-05-23,周六001,日职,山形山神(+1)VS神户胜利,0:0,0:1
2015-05-16,周六008,日职,名古屋鲸(-1)VS鸟栖沙岩,0:0,0:1
2015-05-16,周六007,日职,大阪钢巴(-1)VS川崎前锋,1:0,1:1
2015-05-16,周六006,日职,浦和红钻(-1)VS东京FC,2:0,4:1
2015-05-16,周六005,日职,清水鼓动(+1)VS横滨水手,0:1,1:2
2015-05-16,周六004,日职,鹿岛鹿角(-1)VS广岛三箭,0:0,2:2
2015-05-16,周六003,日职,甲府风林(-1)VS山形山神,2:0,2:0
2015-05-16,周六002,日职,新泻天鹅(-1)VS仙台七夕,0:1,0:3
2015-05-16,周六001,日职,松本山雅(+1)VS神户胜利,0:0,2:0
2015-05-14,周四001,日职,柏太阳神(-1)VS湘南海洋,0:0,0:0
2015-05-10,周日009,日职,广岛三箭(+1)VS大阪钢巴,0:0,0:1
2015-05-10,周日008,日职,神户胜利(-1)VS清水鼓动,1:1,1:2
2015-05-10,周日007,日职,东京FC(+1)VS鹿岛鹿角,0:1,0:1
2015-05-10,周日006,日职,仙台七夕(+1)VS浦和红钻,1:1,4:4
2015-05-10,周日005,日职,鸟栖沙岩(-1)VS松本山雅,0:0,1:1
2015-05-10,周日004,日职,横滨水手(-1)VS新泻天鹅,0:0,1:0
2015-05-10,周日003,日职,甲府风林(+1)VS湘南海洋,0:0,0:1
2015-05-10,周日002,日职,山形山神(+1)VS柏太阳神,2:0,3:0
2015-05-10,周日001,日职,名古屋鲸(-1)VS川崎前锋,0:1,0:1
2015-05-06,周三018,日职,仙台七夕(+1)VS东京FC,0:1,2:3
2015-05-06,周三016,日职,湘南海洋(-1)VS神户胜利,1:1,1:1
2015-05-06,周三011,日职,横滨水手(-1)VS名古屋鲸,1:0,2:0
2015-05-06,周三010,日职,川崎前锋(-1)VS广岛三箭,0:1,0:1
2015-05-06,周三008,日职,清水鼓动(+1)VS鸟栖沙岩,1:1,2:2
2015-05-06,周三007,日职,新泻天鹅(-1)VS山形山神,0:0,1:1
2015-05-06,周三006,日职,松本山雅(-1)VS甲府风林,0:0,2:0
2015-05-02,周六009,日职,鸟栖沙岩(-1)VS神户胜利,1:0,1:1
2015-05-02,周六008,日职,松本山雅(+1)VS新泻天鹅,1:1,1:2
2015-05-02,周六007,日职,广岛三箭(-1)VS仙台七夕,1:0,2:0
2015-05-02,周六006,日职,柏太阳神(-1)VS清水鼓动,0:0,0:0
2015-05-02,周六005,日职,东京FC(+1)VS川崎前锋,0:1,2:1
2015-05-02,周六004,日职,鹿岛鹿角(-1)VS甲府风林,0:0,0:1
2015-05-02,周六003,日职,浦和红钻(-1)VS大阪钢巴,0:0,1:0
2015-05-02,周六002,日职,山形山神(+1)VS横滨水手,0:0,1:0
2015-05-02,周六001,日职,名古屋鲸(-1)VS湘南海洋,2:0,3:0
2015-04-29,周三018,日职,横滨水手(-1)VS广岛三箭,1:1,1:2
2015-04-29,周三017,日职,甲府风林(+1)VS浦和红钻,0:0,0:2
2015-04-29,周三013,日职,神户胜利(-1)VS名古屋鲸,0:0,0:1
2015-04-29,周三012,日职,湘南海洋(-1)VS鸟栖沙岩,1:1,4:2
2015-04-29,周三011,日职,大阪钢巴(-1)VS松本山雅,1:0,1:0
2015-04-29,周三008,日职,仙台七夕(+1)VS鹿岛鹿角,0:1,1:2
2015-04-29,周三007,日职,清水鼓动(-1)VS山形山神,3:0,3:3
2015-04-29,周三006,日职,新泻天鹅(-1)VS东京FC,0:0,0:1
2015-04-29,周三005,日职,川崎前锋(-1)VS柏太阳神,1:1,1:4
2015-04-26,周日008,日职,大阪钢巴(-1)VS新泻天鹅,0:0,2:1
2015-04-25,周六010,日职,川崎前锋(-1)VS甲府风林,1:0,3:0
2015-04-25,周六009,日职,山形山神(+1)VS东京FC,0:1,0:1
2015-04-25,周六007,日职,浦和红钻(-1)VS名古屋鲸,1:0,2:1
2015-04-25,周六005,日职,横滨水手(-1)VS湘南海洋,1:0,3:0
2015-04-25,周六004,日职,鸟栖沙岩(-1)VS柏太阳神,0:0,1:1
2015-04-25,周六003,日职,广岛三箭(-1)VS清水鼓动,1:0,2:0
2015-04-25,周六002,日职,松本山雅(+1)VS仙台七夕,0:0,1:0
2015-04-25,周六001,日职,鹿岛鹿角(-1)VS神户胜利,0:0,1:2
2015-04-18,周六010,日职,名古屋鲸(-1)VS清水鼓动,2:0,3:1
2015-04-18,周六009,日职,湘南海洋(+1)VS大阪钢巴,0:1,0:2
2015-04-18,周六007,日职,浦和红钻(-1)VS横滨水手,2:1,2:1
2015-04-18,周六006,日职,东京FC(-1)VS广岛三箭,1:1,1:2
2015-04-18,周六004,日职,甲府风林(+1)VS鸟栖沙岩,0:2,0:3
2015-04-18,周六003,日职,仙台七夕(+1)VS川崎前锋,1:0,2:3
2015-04-18,周六002,日职,新泻天鹅(-1)VS神户胜利,2:1,2:2
2015-04-18,周六001,日职,山形山神(-1)VS松本山雅,0:0,0:0
2015-04-16,周四001,日职,柏太阳神(+1)VS鹿岛鹿角,0:1,1:3
2015-04-12,周日010,日职,鹿岛鹿角(-1)VS新泻天鹅,0:1,1:1
2015-04-12,周日009,日职,川崎前锋(-1)VS浦和红钻,1:0,1:1
2015-04-12,周日008,日职,神户胜利(-1)VS甲府风林,2:0,4:1
2015-04-12,周日007,日职,湘南海洋(+1)VS东京FC,0:0,0:1
2015-04-12,周日006,日职,鸟栖沙岩(-1)VS山形山神,0:0,1:0
2015-04-12,周日004,日职,清水鼓动(+1)VS大阪钢巴,0:1,2:3
2015-04-12,周日003,日职,横滨水手(-1)VS仙台七夕,0:0,1:1
2015-04-12,周日002,日职,名古屋鲸(+1)VS广岛三箭,1:0,2:0
2015-04-12,周日001,日职,松本山雅(+1)VS柏太阳神,0:1,1:3
2015-04-04,周六009,日职,柏太阳神(-1)VS横滨水手,1:0,1:2
2015-04-04,周六008,日职,广岛三箭(-1)VS神户胜利,0:0,0:1
2015-04-04,周六005,日职,东京FC(-1)VS甲府风林,1:0,1:0
2015-04-04,周六004,日职,浦和红钻(-1)VS松本山雅,0:0,1:0
2015-04-04,周六003,日职,川崎前锋(-1)VS新泻天鹅,1:0,4:1
2015-04-04,周六002,日职,山形山神(+1)VS湘南海洋,1:2,1:2
2015-04-04,周六001,日职,仙台七夕(-1)VS清水鼓动,0:1,2:1
2015-04-03,周五003,日职,鹿岛鹿角(-1)VS鸟栖沙岩,0:1,3:1
2015-04-03,周五002,日职,大阪钢巴(-1)VS名古屋鲸,1:0,3:1
2015-03-22,周日011,日职,山形山神(+1)VS川崎前锋,0:0,1:0
2015-03-22,周日010,日职,神户胜利(+1)VS东京FC,0:1,0:2
2015-03-22,周日009,日职,名古屋鲸(+1)VS鹿岛鹿角,0:1,1:1
2015-03-22,周日008,日职,湘南海洋(-1)VS仙台七夕,0:0,0:0
2015-03-22,周日007,日职,横滨水手(-1)VS鸟栖沙岩,0:0,1:0
2015-03-22,周日005,日职,甲府风林(+1)VS大阪钢巴,0:0,0:2
2015-03-22,周日004,日职,清水鼓动(-1)VS松本山雅,0:1,0:1
2015-03-22,周日003,日职,广岛三箭(-1)VS浦和红钻,0:0,0:0
2015-03-22,周日002,日职,新泻天鹅(-1)VS柏太阳神,0:0,3:2
2015-03-14,周六009,日职,松本山雅(+1)VS广岛三箭,1:2,1:2
2015-03-14,周六008,日职,鸟栖沙岩(+1)VS大阪钢巴,0:0,1:0
2015-03-14,周六006,日职,浦和红钻(-1)VS山形山神,0:0,1:0
2015-03-14,周六005,日职,川崎前锋(-1)VS神户胜利,0:1,2:2
2015-03-14,周六004,日职,甲府风林(-1)VS名古屋鲸,0:0,1:0
2015-03-14,周六003,日职,鹿岛鹿角(-1)VS湘南海洋,1:0,1:2
2015-03-14,周六002,日职,东京FC(-1)VS横滨水手,0:0,0:0
2015-03-14,周六001,日职,新泻天鹅(-1)VS清水鼓动,0:0,0:0
2015-03-13,周五002,日职,柏太阳神(-1)VS仙台七夕,0:1,1:1
2015-03-08,周日002,日职,清水鼓动(+1)VS鹿岛鹿角,1:0,3:1
2015-03-07,周六010,日职,湘南海洋(+1)VS浦和红钻,1:1,1:3
2015-03-07,周六008,日职,神户胜利(-1)VS柏太阳神,0:0,0:1
2015-03-07,周六007,日职,横滨水手(-1)VS川崎前锋,1:2,1:3
2015-03-07,周六006,日职,仙台七夕(-1)VS山形山神,0:0,2:0
2015-03-07,周六005,日职,广岛三箭(-1)VS甲府风林,1:0,2:0
2015-03-07,周六004,日职,鸟栖沙岩(-1)VS新泻天鹅,1:1,2:1
2015-03-07,周六003,日职,名古屋鲸(-1)VS松本山雅,1:1,3:3
2015-03-07,周六002,日职,大阪钢巴(-1)VS东京FC,1:0,2:2
2014-12-08,周一010,日职,新泻天鹅(+1)VS柏太阳神,0:0,0:2
2014-12-06,周六010,日职,神户胜利(-1)VS川崎前锋,0:1,1:2
2014-12-06,周六009,日职,浦和红钻(-1)VS名古屋鲸,1:0,1:2
2014-12-06,周六008,日职,德岛漩涡(+2)VS大阪钢巴,0:0,0:0
2014-12-06,周六007,日职,清水鼓动(-1)VS甲府风林,0:0,0:0
2014-12-06,周六006,日职,广岛三箭(-1)VS仙台七夕,0:0,2:0
2014-12-06,周六005,日职,大宫松鼠(-1)VS大阪樱花,1:0,2:0
2014-12-06,周六004,日职,新泻天鹅(+1)VS柏太阳神,取消,取消
2014-12-06,周六003,日职,鹿岛鹿角(-1)VS鸟栖沙岩,0:1,0:1
2014-12-06,周六002,日职,东京FC(-1)VS横滨水手,1:0,1:1
2014-11-29,周六010,日职,横滨水手(-1)VS新泻天鹅,0:0,1:0
2014-11-29,周六009,日职,甲府风林(-1)VS东京FC,0:0,0:0
2014-11-29,周六008,日职,仙台七夕(-1)VS德岛漩涡,1:0,2:1
2014-11-29,周六007,日职,名古屋鲸(-1)VS大宫松鼠,1:0,2:1
2014-11-29,周六005,日职,鸟栖沙岩(+1)VS浦和红钻,0:0,1:1
2014-11-29,周六004,日职,川崎前锋(-1)VS广岛三箭,1:0,1:1
2014-11-29,周六003,日职,柏太阳神(-1)VS清水鼓动,2:0,3:1
2014-11-29,周六002,日职,大阪钢巴(-1)VS神户胜利,2:0,3:1
2014-11-29,周六001,日职,大阪樱花(+1)VS鹿岛鹿角,0:1,1:4
2014-11-22,周六010,日职,仙台七夕(-1)VS大阪樱花,2:1,3:3
2014-11-22,周六009,日职,清水鼓动(-1)VS名古屋鲸,1:1,2:2
2014-11-22,周六008,日职,大宫松鼠(+1)VS柏太阳神,1:1,1:2
2014-11-22,周六007,日职,东京FC(-1)VS新泻天鹅,1:1,1:3
2014-11-22,周六005,日职,神户胜利(-1)VS横滨水手,1:1,1:2
2014-11-22,周六004,日职,甲府风林(-1)VS广岛三箭,0:0,2:0
2014-11-22,周六003,日职,浦和红钻(-1)VS大阪钢巴,0:0,0:2
2014-11-22,周六002,日职,德岛漩涡(+1)VS鸟栖沙岩,0:0,0:1
2014-11-22,周六001,日职,鹿岛鹿角(-1)VS川崎前锋,1:0,2:1
2014-11-03,周一001,日职,横滨水手(+1)VS浦和红钻,0:0,0:1
2014-11-02,周日009,日职,鸟栖沙岩(-1)VS神户胜利,0:0,2:1
2014-11-02,周日008,日职,广岛三箭(-1)VS大宫松鼠,0:1,1:1
2014-11-02,周日007,日职,新泻天鹅(+1)VS鹿岛鹿角,1:0,1:2
2014-11-02,周日006,日职,川崎前锋(-1)VS清水鼓动,2:1,2:3
2014-11-02,周日005,日职,柏太阳神(-1)VS德岛漩涡,2:0,2:0
2014-11-02,周日003,日职,名古屋鲸(+1)VS东京FC,2:1,2:2
2014-11-02,周日002,日职,大阪钢巴(-1)VS仙台七夕,0:0,1:1
2014-11-02,周日001,日职,大阪樱花(-1)VS甲府风林,1:0,1:3
2014-10-26,周日022,日职,横滨水手(-1)VS大阪樱花,0:0,0:0
2014-10-26,周日021,日职,甲府风林(+1)VS川崎前锋,1:1,2:1
2014-10-26,周日020,日职,德岛漩涡(+1)VS名古屋鲸,0:0,0:2
2014-10-26,周日019,日职,清水鼓动(+1)VS广岛三箭,0:2,1:3
2014-10-26,周日018,日职,鹿岛鹿角(-1)VS浦和红钻,1:0,1:1
2014-10-26,周日017,日职,大阪钢巴(-1)VS东京FC,0:0,2:1
2014-10-26,周日014,日职,神户胜利(-1)VS大宫松鼠,1:1,2:1
2014-10-26,周日013,日职,鸟栖沙岩(-1)VS新泻天鹅,0:1,0:2
2014-10-26,周日002,日职,仙台七夕(-1)VS柏太阳神,1:1,1:2
2014-10-22,周三009,日职,神户胜利(+1)VS鹿岛鹿角,0:0,0:0
2014-10-22,周三008,日职,浦和红钻(-1)VS甲府风林,0:0,0:0
2014-10-22,周三007,日职,清水鼓动(-1)VS新泻天鹅,1:0,2:1
2014-10-22,周三006,日职,大宫松鼠(+1)VS横滨水手,1:1,2:3
2014-10-22,周三005,日职,名古屋鲸(-1)VS仙台七夕,0:0,0:0
2014-10-22,周三004,日职,川崎前锋(-1)VS鸟栖沙岩,0:0,2:0
2014-10-22,周三003,日职,柏太阳神(+1)VS大阪钢巴,0:0,1:0
2014-10-22,周三002,日职,东京FC(-1)VS广岛三箭,1:0,2:1
2014-10-22,周三001,日职,大阪樱花(-1)VS德岛漩涡,1:1,3:1
2014-10-18,周六011,日职,鸟栖沙岩(-1)VS大阪樱花,0:0,1:0
2014-10-18,周六009,日职,大宫松鼠(+1)VS东京FC,1:0,1:0
2014-10-18,周六008,日职,广岛三箭(-1)VS名古屋鲸,0:0,4:0
2014-10-18,周六007,日职,横滨水手(-1)VS清水鼓动,0:0,1:0
2014-10-18,周六006,日职,新泻天鹅(-1)VS甲府风林,0:0,0:0
2014-10-18,周六004,日职,仙台七夕(+1)VS浦和红钻,2:2,4:2
2014-10-18,周六003,日职,鹿岛鹿角(-1)VS柏太阳神,1:1,2:3
2014-10-18,周六002,日职,大阪钢巴(-1)VS川崎前锋,0:0,1:0
2014-10-18,周六001,日职,德岛漩涡(+1)VS神户胜利,1:1,2:2
2014-10-05,周日009,日职,新泻天鹅(+1)VS川崎前锋,1:0,3:0
2014-10-05,周日008,日职,甲府风林(-1)VS大宫松鼠,0:0,0:1
2014-10-05,周日007,日职,仙台七夕(+1)VS东京FC,0:0,1:0
2014-10-05,周日006,日职,柏太阳神(-1)VS广岛三箭,0:0,0:0
2014-10-05,周日005,日职,神户胜利(-1)VS名古屋鲸,1:2,1:3
2014-10-05,周日004,日职,鸟栖沙岩(-1)VS横滨水手,1:0,1:0
2014-10-05,周日003,日职,浦和红钻(-2)VS德岛漩涡,1:1,2:1
2014-10-05,周日002,日职,清水鼓动(+1)VS大阪樱花,1:0,3:0
2014-10-05,周日001,日职,鹿岛鹿角(-1)VS大阪钢巴,1:1,2:3
2014-09-27,周六009,日职,名古屋鲸(-1)VS新泻天鹅,0:0,0:1
2014-09-27,周六008,日职,德岛漩涡(+1)VS鹿岛鹿角,0:2,0:5
2014-09-27,周六007,日职,川崎前锋(-1)VS仙台七夕,0:1,1:1
2014-09-27,周六006,日职,大阪樱花(+1)VS浦和红钻,0:0,1:0
2014-09-27,周六005,日职,大宫松鼠(-1)VS清水鼓动,1:0,2:1
2014-09-27,周六004,日职,大阪钢巴(-1)VS鸟栖沙岩,1:1,4:1
2014-09-27,周六003,日职,东京FC(-1)VS柏太阳神,2:0,4:0
2014-09-27,周六002,日职,广岛三箭(-1)VS神户胜利,0:0,1:1
2014-09-27,周六001,日职,横滨水手(-1)VS甲府风林,0:0,0:0
2014-09-23,周二021,日职,柏太阳神(-1)VS鸟栖沙岩,0:0,2:0
2014-09-23,周二020,日职,大阪樱花(-1)VS名古屋鲸,0:2,1:2
2014-09-23,周二017,日职,甲府风林(-1)VS神户胜利,1:0,2:0
2014-09-23,周二013,日职,大宫松鼠(+1)VS川崎前锋,0:1,1:3
2014-09-23,周二012,日职,横滨水手(-1)VS广岛三箭,0:0,1:0
2014-09-23,周二011,日职,东京FC(-1)VS德岛漩涡,1:0,4:0
2014-09-23,周二010,日职,新泻天鹅(+1)VS浦和红钻,0:1,0:2
2014-09-23,周二008,日职,仙台七夕(+1)VS鹿岛鹿角,0:1,0:1
2014-09-23,周二007,日职,清水鼓动(+1)VS大阪钢巴,0:1,0:3
2014-09-20,周六015,日职,神户胜利(-1)VS清水鼓动,2:0,3:1
2014-09-20,周六014,日职,浦和红钻(-1)VS柏太阳神,2:1,3:1
2014-09-20,周六013,日职,德岛漩涡(+1)VS大宫松鼠,0:0,0:2
2014-09-20,周六012,日职,广岛三箭(-1)VS新泻天鹅,1:0,2:0
2014-09-20,周六011,日职,鸟栖沙岩(-1)VS仙台七夕,0:0,2:1
2014-09-20,周六010,日职,川崎前锋(-1)VS东京FC,0:0,0:0
2014-09-20,周六009,日职,鹿岛鹿角(-1)VS横滨水手,1:0,1:0
2014-09-20,周六005,日职,大阪钢巴(-1)VS大阪樱花,1:0,2:0
2014-09-20,周六004,日职,名古屋鲸(-1)VS甲府风林,1:0,2:0
2014-09-13,周六009,日职,横滨水手(-1)VS名古屋鲸,0:1,0:2
2014-09-13,周六008,日职,广岛三箭(+1)VS大阪钢巴,0:1,0:1
2014-09-13,周六007,日职,新泻天鹅(-1)VS仙台七夕,0:0,1:0
2014-09-13,周六006,日职,川崎前锋(-1)VS德岛漩涡,2:0,4:0
2014-09-13,周六005,日职,大阪樱花(-1)VS柏太阳神,1:0,2:0
2014-09-13,周六004,日职,甲府风林(+1)VS鸟栖沙岩,0:0,1:0
2014-09-13,周六003,日职,东京FC(-1)VS神户胜利,0:0,1:1
2014-09-13,周六002,日职,大宫松鼠(+1)VS鹿岛鹿角,1:0,2:1
2014-09-13,周六001,日职,清水鼓动(+1)VS浦和红钻,0:2,1:4
2014-08-30,周六009,日职,仙台七夕(+1)VS横滨水手,1:1,1:2
2014-08-30,周六008,日职,鸟栖沙岩(-1)VS清水鼓动,0:0,2:2
2014-08-30,周六007,日职,名古屋鲸(+1)VS川崎前锋,1:1,1:1
2014-08-30,周六006,日职,柏太阳神(-1)VS甲府风林,1:0,3:0
2014-08-30,周六005,日职,鹿岛鹿角(-1)VS东京FC,2:0,2:2
2014-08-30,周六004,日职,大阪樱花(-1)VS神户胜利,1:0,1:2
2014-08-30,周六003,日职,德岛漩涡(+1)VS广岛三箭,0:1,0:1
2014-08-30,周六002,日职,浦和红钻(-1)VS大宫松鼠,2:0,4:0
2014-08-30,周六001,日职,大阪钢巴(-1)VS新泻天鹅,3:0,5:0
2014-08-23,周六009,日职,横滨水手(-1)VS川崎前锋,1:0,2:0
2014-08-23,周六008,日职,神户胜利(-1)VS仙台七夕,0:1,2:1
2014-08-23,周六007,日职,广岛三箭(-1)VS大阪樱花,0:0,0:0
2014-08-23,周六006,日职,大宫松鼠(+1)VS鸟栖沙岩,1:1,1:3
2014-08-23,周六005,日职,新泻天鹅(-1)VS德岛漩涡,1:2,1:2
2014-08-23,周六004,日职,名古屋鲸(-1)VS柏太阳神,1:0,1:1
2014-08-23,周六003,日职,甲府风林(+1)VS大阪钢巴,1:0,3:3
2014-08-23,周六002,日职,东京FC(+1)VS浦和红钻,3:2,4:4
2014-08-23,周六001,日职,清水鼓动(+1)VS鹿岛鹿角,1:0,1:3
2014-08-16,周六009,日职,仙台七夕(-1)VS清水鼓动,2:1,3:2
2014-08-16,周六008,日职,德岛漩涡(+1)VS横滨水手,0:2,0:3
2014-08-16,周六007,日职,鸟栖沙岩(-1)VS东京FC,0:1,0:2
2014-08-16,周六006,日职,新泻天鹅(-1)VS大宫松鼠,1:0,2:1
2014-08-16,周六005,日职,川崎前锋(-1)VS大阪樱花,4:1,5:4
2014-08-16,周六004,日职,柏太阳神(-1)VS神户胜利,2:0,2:0
2014-08-16,周六003,日职,鹿岛鹿角(-1)VS甲府风林,1:0,1:0
2014-08-16,周六002,日职,浦和红钻(-1)VS广岛三箭,1:0,1:0
2014-08-16,周六001,日职,大阪钢巴(-1)VS名古屋鲸,0:0,0:1
2014-08-11,周一007,日职,广岛三箭(-1)VS鸟栖沙岩,0:0,1:0
2014-08-09,周六009,日职,横滨水手(-1)VS柏太阳神,2:1,2:2
2014-08-09,周六008,日职,神户胜利(-1)VS新泻天鹅,0:0,1:0
2014-08-09,周六007,日职,广岛三箭(-1)VS鸟栖沙岩,取消,取消
2014-08-09,周六006,日职,大宫松鼠(+1)VS大阪钢巴,0:1,0:2
2014-08-09,周六005,日职,名古屋鲸(+1)VS鹿岛鹿角,1:1,2:3
2014-08-09,周六004,日职,川崎前锋(-1)VS浦和红钻,1:1,2:1
2014-08-09,周六003,日职,大阪樱花(-1)VS东京FC,0:0,0:0
2014-08-09,周六002,日职,甲府风林(-1)VS仙台七夕,0:0,0:0
2014-08-09,周六001,日职,清水鼓动(-1)VS德岛漩涡,0:0,1:0
2014-08-02,周六009,日职,仙台七夕(-1)VS大宫松鼠,1:1,2:2
2014-08-02,周六008,日职,浦和红钻(-1)VS神户胜利,1:0,2:2
2014-08-02,周六007,日职,鸟栖沙岩(-1)VS名古屋鲸,0:0,1:0
2014-08-02,周六006,日职,新泻天鹅(-1)VS大阪樱花,0:0,1:0
2014-08-02,周六005,日职,柏太阳神(+1)VS川崎前锋,1:1,4:1
2014-08-02,周六004,日职,德岛漩涡(+1)VS甲府风林,2:1,2:2
2014-08-02,周六003,日职,鹿岛鹿角(-1)VS广岛三箭,1:0,5:1
2014-08-02,周六002,日职,东京FC(-1)VS清水鼓动,3:0,4:0
2014-08-02,周六001,日职,大阪钢巴(-1)VS横滨水手,0:0,2:0
2014-07-27,周日010,日职,神户胜利(-1)VS大阪钢巴,1:3,1:5
2014-07-27,周日009,日职,广岛三箭(-1)VS甲府风林,0:1,1:1
2014-07-27,周日008,日职,大宫松鼠(-1)VS德岛漩涡,1:2,1:3
2014-07-27,周日007,日职,名古屋鲸(+1)VS横滨水手,0:1,1:1
2014-07-27,周日006,日职,川崎前锋(-1)VS新泻天鹅,0:0,1:0
2014-07-27,周日005,日职,大阪樱花(-1)VS鸟栖沙岩,0:0,0:1
2014-07-27,周日004,日职,东京FC(-1)VS仙台七夕,3:0,3:0
2014-07-27,周日003,日职,浦和红钻(-1)VS鹿岛鹿角,1:1,1:1
2014-07-27,周日002,日职,清水鼓动(+1)VS柏太阳神,1:0,3:0
2014-07-23,周三010,日职,横滨水手(-1)VS神户胜利,1:1,1:1
2014-07-23,周三009,日职,鸟栖沙岩(-1)VS川崎前锋,0:0,0:1
2014-07-23,周三008,日职,甲府风林(+1)VS大阪樱花,0:0,0:0
2014-07-23,周三007,日职,仙台七夕(-1)VS名古屋鲸,1:0,3:3
2014-07-23,周三006,日职,德岛漩涡(+1)VS浦和红钻,0:1,0:2
2014-07-23,周三005,日职,广岛三箭(-1)VS柏太阳神,2:1,5:2
2014-07-23,周三004,日职,新泻天鹅(-1)VS东京FC,0:1,0:1
2014-07-23,周三003,日职,鹿岛鹿角(-1)VS大宫松鼠,1:0,2:2
2014-07-23,周三002,日职,大阪钢巴(-1)VS清水鼓动,2:0,4:0
2014-07-19,周六006,日职,柏太阳神(-1)VS仙台七夕,0:0,0:0
2014-07-19,周六009,日职,神户胜利(-1)VS鸟栖沙岩,0:0,0:1
2014-07-19,周六008,日职,大宫松鼠(+1)VS广岛三箭,0:3,3:3
2014-07-19,周六007,日职,名古屋鲸(-1)VS德岛漩涡,1:1,1:1
2014-07-19,周六005,日职,大阪钢巴(-1)VS甲府风林,2:0,2:0
2014-07-19,周六004,日职,大阪樱花(-1)VS横滨水手,1:0,2:2
2014-07-19,周六003,日职,东京FC(-1)VS鹿岛鹿角,0:0,1:1
2014-07-19,周六002,日职,浦和红钻(-1)VS新泻天鹅,1:0,1:0
2014-07-19,周六001,日职,清水鼓动(+1)VS川崎前锋,0:0,0:2
2014-07-15,周二052,日职,广岛三箭(-1)VS横滨水手,0:0,1:2
